date,date,date,date,date,date,OT,OT,OT
12.39196,10.165188,45.146622,3665.019155,-0.567886,36.249026,7.958341,2.964691,0.0
12.429546,10.193414,45.095625,3660.918436,-0.552359,36.257736,7.997709,2.979357,0.0
12.467087,10.221613,45.046124,3656.793501,-0.536079,36.266471,8.035447,2.993416,0.0
12.504583,10.249786,44.998186,3652.645065,-0.519075,36.275226,8.07146,3.006831,0.0
12.542028,10.277946,44.951879,3648.473886,-0.501385,36.283999,8.105658,3.019571,0.0
12.579424,10.306084,44.907258,3644.280792,-0.483047,36.292789,8.137954,3.031602,0.0
12.616758,10.334219,44.862956,3640.070102,-0.493693,36.378728,8.169907,3.043505,25.110073
12.653998,10.362401,44.817028,3635.846521,-0.521274,36.510522,8.203785,3.056126,41.999999
12.69113,10.390645,44.768689,3631.610814,-0.548393,36.643034,8.240519,3.06981,41.999999
12.728153,10.418947,44.717988,3627.361368,-0.575004,36.77631,8.280083,3.084549,41.999999
12.765073,10.447309,44.66498,3623.096573,-0.601063,36.910391,8.322445,3.10033,41.999999
12.801887,10.475725,44.60972,3618.814819,-0.626523,37.045315,8.367571,3.11714,41.999999
12.838587,10.5042,44.552269,3614.514504,-0.651328,37.181132,8.415422,3.134966,41.999999
12.875179,10.532743,44.492694,3610.194045,-0.67544,37.317883,8.465956,3.153791,41.999999
12.911663,10.561342,44.43106,3605.851866,-0.698818,37.455613,8.519126,3.173599,41.999999
12.948037,10.590002,44.367448,3601.4864,-0.721406,37.59436,8.574882,3.194369,41.999999
12.984294,10.618717,44.301931,3597.096117,-0.743161,37.734173,8.633168,3.216082,41.999999
13.020436,10.647495,44.234599,3592.67949,-0.764051,37.875087,8.693925,3.238716,41.999999
13.056478,10.676336,44.165507,3588.234933,-0.784029,38.017146,8.757092,3.262247,41.999999
13.092387,10.705234,44.094691,3583.759402,-0.802983,38.160456,8.822711,3.286692,41.999999
13.128188,10.734195,44.022326,3579.252944,-0.820948,38.30499,8.890577,3.311974,41.999999
13.163865,10.763219,43.948507,3574.714138,-0.837872,38.45079,8.960608,3.338062,41.999999
13.199431,10.792299,43.873335,3570.141623,-0.85372,38.597884,9.032711,3.364923,41.999999
13.234882,10.821447,43.796904,3565.53406,-0.868459,38.746318,9.106793,3.39252,41.999999
13.270209,10.850653,43.719321,3560.890171,-0.882046,38.896122,9.18275,3.420816,41.999999
13.305417,10.879919,43.640692,3556.208714,-0.894453,39.047323,9.260472,3.44977,41.999999
13.340501,10.909249,43.561129,3551.488501,-0.905648,39.199958,9.339843,3.479337,41.999999
13.375465,10.938636,43.480746,3546.728401,-0.915609,39.354053,9.420741,3.509474,41.999999
13.410307,10.968087,43.399649,3541.92735,-0.924302,39.509635,9.503033,3.54013,41.999999
13.445023,10.997601,43.317954,3537.084337,-0.9317,39.666732,9.586583,3.571255,41.999999
13.479609,11.027173,43.235778,3532.19842,-0.937781,39.825372,9.671247,3.602794,41.999999
13.514067,11.056808,43.153241,3527.268735,-0.942526,39.985572,9.756872,3.634691,41.999999
13.548402,11.086506,43.070464,3522.294492,-0.945925,40.147347,9.8433,3.666888,41.999999
13.582605,11.116267,42.987564,3517.274992,-0.947957,40.31072,9.930366,3.699322,41.999999
13.616679,11.146091,42.90467,3512.20961,-0.948604,40.475708,10.017897,3.73193,41.999999
13.650619,11.175978,42.821889,3507.097811,-0.947862,40.642323,10.105716,3.764645,41.999999
13.684423,11.205928,42.739356,3501.939149,-0.945725,40.810561,10.193639,3.797399,41.999999
13.718093,11.235941,42.657189,3496.733297,-0.942185,40.980446,10.281475,3.83012,41.999999
13.751627,11.266018,42.575501,3491.479846,-0.937245,41.151983,10.369029,3.862736,41.999999
13.785019,11.29616,42.494466,3486.176334,-0.930837,41.325244,10.456064,3.895159,41.999999
13.818267,11.326357,42.414178,3480.825214,-0.923035,41.500142,10.542392,3.927318,41.999999
13.85138,11.356624,42.334738,3475.426606,-0.913862,41.676687,10.627805,3.959137,41.999999
13.884349,11.386956,42.256281,3469.980707,-0.903322,41.854855,10.712095,3.990537,41.999999
13.917168,11.417343,42.178904,3464.487849,-0.891437,42.034636,10.79505,4.02144,41.999999
