0.04746,0.04746,57.05484,5017.93833,-0.46101,45.0001,7.512629969933596,2.798652332991322,0.0
0.09488,0.09488,56.99691,5013.8378,-0.42122,45.00024,7.561721213946702,2.8169401130545717,0.0
0.14226,0.14226,56.94429,5009.70122,-0.38072,45.00043,7.605325433621435,2.833183832179479,0.0
0.1896,0.1896,56.89707,5005.53155,-0.33961,45.00066,7.643268830428427,2.847318745840939,0.0
0.2369,0.23691,56.8553,5001.33184,-0.29798,45.00093,7.675403011861508,2.8592895739259605,0.0
0.28417,0.28417,56.81905,4997.10526,-0.25594,45.00124,7.701606427679919,2.869051035771683,0.0
0.33139,0.3314,56.78835,4992.85507,-0.21359,45.0016,7.721785542711514,2.876568287065423,0.0
0.37857,0.37858,56.76322,4988.58457,-0.17103,45.002,7.7358757260433055,2.881817251091551,0.0
0.42571,0.42573,56.74368,4984.29714,-0.12837,45.00244,7.743841841428561,2.884784838673669,0.0
0.47282,0.47284,56.72971,4979.9962,-0.0857,45.00293,7.745678529202633,2.885469053195675,0.0
0.51988,0.51991,56.72132,4975.68517,-0.04315,45.00345,7.741410175710332,2.883878979212653,0.0
0.5669,0.56693,56.71846,4971.3675,-0.00081,45.00402,7.7310905719807685,2.880034655298275,0.0
0.61387,0.61392,56.72109,4967.04662,0.04122,45.00463,7.714802269171965,2.873966833930956,0.0
0.66085,0.66083,56.72595,4962.73151,0.03339,44.90163,7.696149813420277,2.867018303387804,-50.99999913003379
0.70788,0.70761,56.72976,4958.4285,0.02522,44.79883,7.678693622499768,2.860515412969889,-50.99999913003379
0.75494,0.75426,56.73248,4954.13702,0.01673,44.69621,7.662469788063106,2.854471607767457,-50.99999913003379
0.80205,0.8008,56.73408,4949.85643,0.00792,44.59377,7.6475118046255215,2.8488993653687262,-50.99999913003379
0.8492,0.84721,56.73452,4945.58611,-0.0012,44.49148,7.633851374618574,2.843810495763593,-50.99999913003379
0.89639,0.89349,56.73376,4941.32539,-0.0106,44.38932,7.621518447143803,2.839216155780389,-50.99999913003379
0.94363,0.93965,56.73177,4937.07359,-0.02028,44.28727,7.610541256188557,2.8351268633222833,-50.99999913003379
0.9909,0.98569,56.72851,4932.83002,-0.03021,44.18533,7.6009463578274135,2.8315525112257873,-50.99999913003379
1.03822,1.0316,56.72395,4928.59396,-0.04039,44.08347,7.5927586660263815,2.828502380598766,-50.99999913003379
1.08558,1.0774,56.71808,4924.36467,-0.05079,43.98166,7.58600148663029,2.825985153481632,-50.99999913003379
1.13297,1.12307,56.71085,4920.14141,-0.06141,43.8799,7.580696549204257,2.8240089247091302,-50.99999913003379
1.18041,1.16861,56.70225,4915.92341,-0.07222,43.77816,7.576864036375657,2.822581212840995,-50.99999913003379
1.22789,1.21404,56.69225,4911.70989,-0.08322,43.67642,7.574522610389025,2.82170897005435,-50.99999913003379
1.27541,1.25934,56.68084,4907.50005,-0.09437,43.57466,7.573689436580517,2.821398590888558,-50.99999913003379
1.32297,1.30452,56.668,4903.2931,-0.10568,43.47286,7.5743802035475545,2.8216559197589524,-50.99999913003379
1.37056,1.34958,56.65371,4899.0882,-0.11711,43.371,7.576609139764356,2.822486257146552,-50.99999913003379
1.4182,1.39451,56.63795,4894.88452,-0.12866,43.26905,7.580389026460024,2.823894364395493,-50.99999913003379
1.46588,1.43933,56.62073,4890.68123,-0.14031,43.167,7.585731206594126,2.825884467056665,-50.99999913003379
1.51359,1.48402,56.60202,4886.47746,-0.15203,43.06483,7.592645589767443,2.828460256717096,-50.99999913003379
1.56135,1.52859,56.58183,4882.27236,-0.16381,42.9625,7.601140652972905,2.8316248912796964,-50.99999913003379
1.60914,1.57303,56.56014,4878.06505,-0.17565,42.86001,7.6112234370711676,2.8353809936503147,-50.99999913003379
1.65697,1.61735,56.53697,4873.85465,-0.1875,42.75732,7.622899538936501,2.8397306488118814,-50.99999913003379
1.70484,1.66155,56.51229,4869.64028,-0.19937,42.65442,7.636173099225469,2.844675399267912,-50.99999913003379
1.75274,1.70563,56.48613,4865.42105,-0.21123,42.55128,7.651046785766559,2.8502162388547143,-50.99999913003379
1.80069,1.74958,56.45849,4861.19604,-0.22306,42.44787,7.667521772569597,2.8563536049218374,-50.99999913003379
1.84867,1.79341,56.42936,4856.96437,-0.23485,42.34419,7.685597714496909,2.863087368896417,-50.99999913003379
1.89669,1.83712,56.39876,4852.72512,-0.24658,42.2402,7.705272717684217,2.8704168252641793,-50.99999913003379
1.94474,1.8807,56.36671,4848.47739,-0.25823,42.13587,7.726543305785303,2.8783406789946904,-50.99999913003379
1.99284,1.92416,56.33321,4844.22025,-0.26978,42.0312,7.749404382183664,2.886857031464201,-50.99999913003379
2.04097,1.96749,56.29829,4839.95281,-0.28122,41.92615,7.773849188333081,2.895963364936418,-50.99999913003379
2.08914,2.0107,56.26195,4835.67414,-0.29253,41.8207,7.799869258419705,2.905656525672933,-50.99999913003379
2.13734,2.05378,56.22423,4831.38332,-0.30369,41.71483,7.827454370564755,2.915932705754947,-50.99999913003379
2.18559,2.09673,56.18514,4827.07946,-0.31468,41.60851,7.856592494838952,2.926787423717276,-50.99999913003379
2.23387,2.13956,56.1447,4822.76165,-0.32549,41.50173,7.887269738394871,2.9382155041087126,-50.99999913003379
2.28218,2.18227,56.10295,4818.42896,-0.3361,41.39446,7.919470288027586,2.950211056094351,-50.99999913003379
2.33054,2.22484,56.05992,4814.08052,-0.34649,41.28667,7.953176350573571,2.9627674512526103,-50.99999913003379
2.37893,2.26729,56.01563,4809.71543,-0.35665,41.17835,7.988368091523322,2.975877300706824,-50.99999913003379
2.42735,2.3096,55.97011,4805.33279,-0.36656,41.06947,8.025023572338517,2.9895324317742307,-50.99999913003379
2.47581,2.35179,55.92341,4800.93175,-0.3762,40.96001,8.063118686949052,3.003723864309445,-50.99999913003379
2.52431,2.39385,55.87556,4796.51141,-0.38555,40.84996,8.102627097959083,3.018441786939539,-50.99999913003379
2.57285,2.43578,55.8266,4792.07095,-0.39461,40.73928,8.143520173167587,3.0336755334162713,-50.99999913003379
2.62142,2.47758,55.77656,4787.6095,-0.40336,40.62795,8.185766922991082,3.0494135593044103,-50.99999913003379
2.67003,2.51924,55.7255,4783.12624,-0.41178,40.51597,8.22933393946946,3.065643419259799,-50.99999913003379
2.71867,2.56077,55.67345,4778.62037,-0.41985,40.40329,8.274185337556606,3.082351745158569,-50.99999913003379
2.76735,2.60217,55.62046,4774.09108,-0.42757,40.28992,8.320282699405205,3.0995242253417596,-50.99999913003379
2.81607,2.64344,55.56659,4769.5376,-0.43492,40.17582,8.367585022447669,3.1171455852741015,-50.99999913003379
2.86482,2.68457,55.51187,4764.95916,-0.44188,40.06098,8.4160486720684,3.1351995699131887,-50.99999913003379
2.91361,2.72556,55.45636,4760.35505,-0.44844,39.94538,8.46562733969967,3.1536689280990933,-50.99999913003379
2.96243,2.76642,55.40011,4755.72453,-0.45459,39.82899,8.51627200718904,3.172535399280283,-50.99999913003379
3.01129,2.80714,55.34318,4751.06694,-0.46033,39.71182,8.567930918358645,3.191779702918718,-50.99999913003379
3.06018,2.84772,55.28562,4746.38161,-0.46563,39.59383,8.620549558596537,3.2113815308870812,-50.99999913003379
3.10911,2.88817,55.22748,4741.6679,-0.47048,39.47501,8.674070643426605,3.2313195432107755,-50.99999913003379
3.15808,2.92847,55.16883,4736.92522,-0.47489,39.35535,8.728434116939015,3.251571367483223,-50.99999913003379
3.20708,2.96863,55.10972,4732.153,-0.47883,39.23483,8.783577160990472,3.2721136022932007,-50.99999913003379
3.25612,3.00865,55.05021,4727.3507,-0.48229,39.11344,8.839434216045454,3.2929218249887517,-50.99999913003379
3.30519,3.04853,54.99036,4722.51782,-0.48528,38.99116,8.895937014517399,3.313970604097654,-50.99999913003379
3.3543,3.08826,54.93024,4717.6539,-0.48779,38.86799,8.953014627441277,3.335233516714179,-50.99999913003379
3.40344,3.12785,54.8699,4712.75852,-0.4898,38.74392,9.010593525230467,3.3566831711326315,-50.99999913003379
3.45262,3.16729,54.8094,4707.83129,-0.49131,38.61892,9.068597653263247,3.3782912350053023,-50.99999913003379
3.50183,3.20659,54.74881,4702.87186,-0.49233,38.49301,9.126948522920596,3.4000284692564473,-50.99999913003379
3.55108,3.24574,54.68819,4697.87995,-0.49283,38.36616,9.18556531865528,3.4218647679683345,-50.99999913003379
3.60036,3.28474,54.6276,4692.8553,-0.49283,38.23837,9.24436502156985,3.4437692044173076,-50.99999913003379
3.64967,3.32359,54.56711,4687.79769,-0.49232,38.10964,9.303262549855816,3.4657100833910652,-50.99999913003379
3.69902,3.36229,54.50678,4682.70697,-0.49129,37.97996,9.362170916367555,3.4876549998890947,-50.99999913003379
3.74841,3.40083,54.44668,4677.58303,-0.48976,37.84933,9.421001403432946,3.509570904244228,-50.99999913003379
3.79782,3.43923,54.38686,4672.42581,-0.48772,37.71774,9.479663754897595,3.5314241736641714,-50.99999913003379
3.84728,3.47746,54.32738,4667.23531,-0.48516,37.5852,9.538066385230042,3.553180690128694,-50.99999913003379
3.89676,3.51555,54.26832,4662.01155,-0.48211,37.45171,9.596116605383516,3.5748059245290813,-50.99999913003379
3.94628,3.55348,54.20972,4656.75464,-0.47855,37.31727,9.653720864891385,3.596265026855048,-50.99999913003379
3.99583,3.59125,54.15165,4651.46473,-0.4745,37.18188,9.710785009582459,3.617522922200483,-50.99999913003379
4.04542,3.62886,54.09417,4646.14203,-0.46997,37.04555,9.767214554055982,3.6385444122675445,-50.99999913003379
4.09504,3.66631,54.03734,4640.78678,-0.46495,36.90829,9.822914967909663,3.659294281994132,-50.99999913003379
4.14469,3.70361,53.98122,4635.39932,-0.45946,36.77009,9.877791974562415,3.6797374108732277,-50.99999913003379
4.19437,3.74074,53.92585,4629.97999,-0.45352,36.63098,9.931751861274863,3.699838888443682,-50.99999913003379
4.24409,3.77771,53.87129,4624.52923,-0.44712,36.49095,9.984701798882016,3.7195641333990532,-50.99999913003379
