date,date1,date2,date3,date4,date5,OT1,OT2,OT3
0.05112,0.05112,57.06547,5404.96301,-0.42556,45.0001,9.256064498679185,3.4481275674723038,0.0
0.10219,0.10219,57.0106,5399.87302,-0.35023,45.00025,9.310218529962544,3.468301369003673,0.0
0.15322,0.15322,56.96648,5394.73755,-0.27423,45.00044,9.35037184497325,3.483259535342463,0.0
0.2042,0.2042,56.93316,5389.56436,-0.19777,45.00067,9.376288884519122,3.4929143144916517,0.0
0.25513,0.25513,56.91067,5384.36135,-0.12109,45.00095,9.387841717251803,3.497218048657899,0.0
0.30601,0.30601,56.89901,5379.13654,-0.04442,45.00127,9.385011714376606,3.496163798125031,0.0
0.35684,0.35685,56.89814,5373.89798,0.03202,45.00164,9.36788939583281,3.489785283952152,0.0
0.40762,0.40763,56.90799,5368.65368,0.108,45.00205,9.336672461672237,3.478156154610367,0.0
0.45835,0.45837,56.92846,5363.41159,0.1833,45.00251,9.29166207476296,3.4613886011921076,0.0
0.50903,0.50905,56.95942,5358.17951,0.25769,45.00301,9.233257509960366,3.4396313640865537,0.0
0.55965,0.55969,57.0007,5352.96504,0.33097,45.00355,9.161949328712574,3.413067190340583,0.0
0.61023,0.61028,57.05211,5347.77556,0.40292,45.00414,9.078311274738297,3.381909814585522,0.0
0.66076,0.66082,57.11344,5342.61813,0.47336,45.00477,8.982991114851899,3.3464005470034888,0.0
0.71124,0.71131,57.18444,5337.49948,0.54211,45.00545,8.87670066807379,3.306804558908673,0.0
0.76167,0.76175,57.26485,5332.426,0.60898,45.00617,8.76020527600845,3.2634069601860944,0.0
0.81205,0.81214,57.35437,5327.40364,0.67382,45.00693,8.634312967774463,3.2165087629429485,0.0
0.86238,0.86249,57.4527,5322.43797,0.73649,45.00774,8.499863564648027,3.166422822701649,0.0
0.91266,0.91279,57.5595,5317.53409,0.79684,45.0086,8.357717953742487,3.113469842563219,0.0
0.96289,0.96305,57.67443,5312.69667,0.85475,45.0095,8.208747737922412,3.057974517527962,0.0
1.01303,1.0133,57.79349,5307.93575,0.85775,45.11558,8.057968735610984,3.00180537193264,52.999999095917474
1.06303,1.06361,57.91274,5303.25776,0.85918,45.21988,7.909980210044591,2.946675752346705,52.999999095917474
1.11289,1.11395,58.03198,5298.66148,0.85907,45.32243,7.76495116807052,2.8926486182676103,52.999999095917474
1.16262,1.16435,58.151,5294.14561,0.85745,45.42327,7.623040188594437,2.839783044510178,52.999999095917474
1.21222,1.21479,58.26959,5289.70874,0.85435,45.52242,7.484385934453109,2.788130686629542,52.999999095917474
1.2617,1.26527,58.38755,5285.34938,0.8498,45.61993,7.349108338660105,2.7377362228288846,52.999999095917474
1.31104,1.31579,58.50469,5281.06598,0.84383,45.71585,7.217309811338804,2.688637803573739,52.999999095917474
1.36026,1.36635,58.62081,5276.85693,0.83649,45.8102,7.089076453236017,2.6408675036577365,52.999999095917474
1.40936,1.41696,58.73574,5272.72054,0.8278,45.90304,6.96447926359315,2.5944517721664035,52.999999095917474
1.45834,1.4676,58.84929,5268.65512,0.8178,45.99441,6.843575331805199,2.54941187640149,52.999999095917474
1.5072,1.51829,58.96128,5264.65891,0.80652,46.08435,6.726409003983505,2.505764336456287,52.999999095917474
1.55595,1.56901,59.07154,5260.73013,0.79401,46.17292,6.613013016999676,2.463521347676826,52.999999095917474
1.60458,1.61977,59.17993,5256.86697,0.7803,46.26014,6.503409594053735,2.4226911887898437,52.999999095917474
