date,date1,date2,date3,date4,date5,OT1,OT2,OT3
0.0507,0.0507,56.56545,5362.21393,-0.51912,45.00011,3.442896905668032,1.2825696854308943,0.0
0.10139,0.10139,56.49127,5360.4142,-0.53777,45.00027,3.4766686610919324,1.2951505529146614,0.0
0.15206,0.15207,56.41454,5358.59981,-0.55593,45.0005,3.512014791140154,1.3083179163702778,0.0
0.20272,0.20272,56.33532,5356.76976,-0.57357,45.00078,3.5489386538348824,1.322073026749362,0.0
0.25336,0.25336,56.25369,5354.92302,-0.59066,45.00112,3.587442345933333,1.336416665149146,0.0
0.30398,0.30398,56.16974,5353.05857,-0.60719,45.00152,3.627526513847059,1.3513490723749415,0.0
0.35458,0.35459,56.08354,5351.17539,-0.62312,45.00198,3.6691901540881258,1.36686987460109,0.0
0.40516,0.40518,55.99518,5349.27244,-0.63843,45.0025,3.712430403384318,1.3829780051833527,0.0
0.45573,0.45575,55.90476,5347.34868,-0.6531,45.00307,3.757242318722139,1.3996716227191452,0.0
0.50628,0.50631,55.81236,5345.40306,-0.66709,45.0037,3.803618647687893,1.4169480254935425,0.0
0.55681,0.55685,55.71809,5343.43455,-0.6804,45.00439,3.8515495896384557,1.4348035625091105,0.0
0.60732,0.60737,55.62204,5341.4421,-0.69298,45.00514,3.901022548340408,1.4532335413374733,0.0
0.65781,0.65787,55.52431,5339.42467,-0.70482,45.00594,3.9520218769447233,1.472232133115676,0.0
0.70828,0.70836,55.42503,5337.38122,-0.71589,45.0068,4.004528616302519,1.4917922750619137,0.0
0.75873,0.75883,55.32429,5335.31072,-0.72617,45.00772,4.058520227846898,1.5119055709669929,0.0
0.80917,0.80928,55.22221,5333.21213,-0.73564,45.0087,4.113970322484471,1.5325621901992863,0.0
0.85958,0.85972,55.11891,5331.08446,-0.74427,45.00973,4.170848387144859,1.5537507658372298,0.0
0.90997,0.91013,55.01451,5328.92669,-0.75204,45.01081,4.229119510909932,1.575458292645261,0.0
0.96034,0.96053,54.90912,5326.73783,-0.75892,45.01196,4.288744112863005,1.597670025690476,0.0
1.01067,1.01093,54.80128,5324.51965,-0.78796,45.06497,4.350665362534799,1.620737320439353,47.999999181208274
1.06093,1.06136,54.68949,5322.27321,-0.81638,45.11882,4.4158877186608,1.64503436419976,47.999999181208274
1.11112,1.11182,54.57382,5319.9965,-0.84415,45.17356,4.48447316903806,1.670584249057097,47.999999181208274
1.16125,1.16231,54.45439,5317.68745,-0.87123,45.22923,4.556481591780068,1.6974092811841255,47.999999181208274
1.2113,1.21282,54.33129,5315.34396,-0.89759,45.28586,4.631972704040263,1.7255317067917544,47.999999181208274
1.26128,1.26336,54.20463,5312.96386,-0.92318,45.34351,4.711005596316848,1.7549735386453298,47.999999181208274
1.31118,1.31394,54.07452,5310.54498,-0.94798,45.40222,4.793638219143082,1.7857563648432608,47.999999181208274
1.36101,1.36454,53.94108,5308.08508,-0.97193,45.46203,4.879926819278293,1.817901138783338,47.999999181208274
1.41077,1.41517,53.80444,5305.58188,-0.99501,45.52298,4.969925322671486,1.851427949300443,47.999999181208274
1.46045,1.46584,53.66473,5303.03308,-1.01718,45.58513,5.063684661650289,1.886355770026727,47.999999181208274
1.51005,1.51653,53.52207,5300.43631,-1.03838,45.64852,5.161252044053408,1.9227021871242218,47.999999181208274
1.55957,1.56726,53.37661,5297.78919,-1.05858,45.7132,5.262670162408182,1.960483104682668,47.999999181208274
1.609,1.61802,53.22849,5295.08931,-1.07775,45.77922,5.367976341695722,1.9997124272396112,47.999999181208274
1.65836,1.66882,53.07787,5292.33421,-1.09583,45.84662,5.477201624829181,2.040401719096986,47.999999181208274
1.70762,1.71964,52.92491,5289.52142,-1.11278,45.91546,5.590369795643698,2.082559840359174,47.999999181208274
1.75681,1.77051,52.76975,5286.64843,-1.12857,45.98578,5.707496340037516,2.1261925599307294,47.999999181208274
1.8059,1.82141,52.61259,5283.71275,-1.14315,46.05764,5.828587346863356,2.1713021460694963,47.999999181208274
1.8549,1.87234,52.45358,5280.71184,-1.15647,46.13108,5.953638351274929,2.217886935502757,47.999999181208274
1.9038,1.92331,52.29291,5277.64316,-1.16851,46.20616,6.0826331244884715,2.265940882581553,47.999999181208274
1.95262,1.97432,52.13076,5274.5042,-1.1792,46.28293,6.215542415396538,2.315453090498719,47.999999181208274
2.00133,2.02537,51.96733,5271.29244,-1.18851,46.36143,6.352322650984352,2.3664073271597745,47.999999181208274
2.04995,2.07645,51.80282,5268.00536,-1.19641,46.44171,6.492914604290567,2.4187815289632644,47.999999181208274
2.09846,2.12758,51.63742,5264.6405,-1.20284,46.52383,6.637242040530106,2.472547296445888,47.999999181208274
2.14687,2.17874,51.47134,5261.19543,-1.20777,46.60783,6.78521035397167,2.5276693864835105,47.999999181208274
2.19517,2.22995,51.3048,5257.66775,-1.21116,46.69376,6.9367052103166875,2.5841052065415986,47.999999181208274
2.24336,2.28119,51.13802,5254.05513,-1.21297,46.78166,7.0915912114926565,2.6418043172756067,47.999999181208274
2.29144,2.33248,50.97121,5250.35533,-1.21316,46.87158,7.249710601994587,2.7007079506091274,47.999999181208274
2.33941,2.38381,50.80461,5246.56616,-1.21171,46.96356,7.410882038113059,2.7607485512389647,47.999999181208274
2.38726,2.43519,50.63845,5242.68557,-1.20857,47.05764,7.574899443513849,2.8218493503084225,47.999999181208274
2.43499,2.48661,50.47296,5238.71159,-1.20372,47.15386,7.741530976621077,2.883923980730369,47.999999181208274
2.4826,2.53807,50.30837,5234.64239,-1.19713,47.25225,7.910518137018019,2.946876144298018,47.999999181208274
2.53008,2.58958,50.14494,5230.4763,-1.18878,47.35285,8.0815750395277,3.010599341260854,47.999999181208274
2.57743,2.64113,49.98291,5226.21179,-1.17864,47.45568,8.254387885715287,3.07497667344537,47.999999181208274
2.62466,2.69274,49.82252,5221.84753,-1.1667,47.56077,8.428614663105,3.139880732205446,47.999999181208274
