date,date1,date2,date3,date4,date5,OT1,OT2,OT3
0.05089,0.05089,59.61525,5383.69531,-0.47509,45.0001,6.1598765473743855,2.29471609000333,0.0
0.10175,0.10175,59.55011,5380.35608,-0.44946,45.00026,6.208864694325324,2.3129654636982755,0.0
0.15258,0.15258,59.48867,5376.98374,-0.42315,45.00047,6.254906371748214,2.330117199967744,0.0
0.20338,0.20338,59.43101,5373.57981,-0.39621,45.00073,6.2978561115323535,2.346117108113002,0.0
0.25414,0.25415,59.37722,5370.14591,-0.36869,45.00104,6.337577512274928,2.360914375022565,0.0
0.30488,0.30488,59.32736,5366.68373,-0.34065,45.0014,6.37394423977332,2.3744619378819047,0.0
0.35558,0.35559,59.28152,5363.19506,-0.31213,45.00182,6.406840969907423,2.3867168354219213,0.0
0.40624,0.40626,59.23973,5359.68175,-0.28319,45.00228,6.436164261641169,2.397640533134982,0.0
0.45688,0.4569,59.20206,5356.14573,-0.2539,45.0028,6.461823348518432,2.40719921812797,0.0
0.50748,0.50751,59.16854,5352.58898,-0.22431,45.00337,6.4837408379973445,2.4153640596427204,0.0
0.55805,0.55808,59.1392,5349.01354,-0.19448,45.00399,6.501853309053544,2.4221114316789505,0.0
0.60858,0.60863,59.11407,5345.42151,-0.16447,45.00466,6.516111799849299,2.4274230946638404,0.0
0.65908,0.65914,59.09317,5341.81501,-0.13435,45.00538,6.526482178793143,2.431286333681514,0.0
0.70954,0.70961,59.0765,5338.19619,-0.10417,45.00615,6.5329453939484505,2.433694051384292,0.0
0.75997,0.76006,59.06405,5334.56724,-0.07401,45.00697,6.535497597525369,2.434644814369212,0.0
0.81036,0.81047,59.05582,5330.93035,-0.04392,45.00784,6.5341501440251495,2.4341428524867443,0.0
0.86072,0.86085,59.05178,5327.28772,-0.01396,45.00877,6.528929462476638,2.432198011245525,0.0
0.91105,0.9112,59.05191,5323.64154,0.01579,45.00974,6.519876805014879,2.4288256581512675,0.0
0.96133,0.96151,59.05617,5319.99399,0.04529,45.01076,6.507047875887157,2.4240465445017505,0.0
1.01159,1.01179,59.06451,5316.34726,0.07447,45.01183,6.490512346611326,2.4178866247705435,0.0
1.0618,1.06204,59.07688,5312.70346,0.10326,45.01295,6.47035326460406,2.410376836305466,0.0
1.11199,1.11225,59.09322,5309.0647,0.13162,45.01413,6.446666363968323,2.4015528425787895,0.0
1.16213,1.16243,59.11345,5305.43304,0.15949,45.01535,6.419559288351775,2.3914547436815403,0.0
1.21224,1.21258,59.13749,5301.8105,0.1868,45.01662,6.389150736721518,2.3801267581021235,0.0
1.26232,1.2627,59.16527,5298.19902,0.21351,45.01794,6.355569543744226,2.367616880143718,0.0
1.31236,1.31278,59.19669,5294.6005,0.23957,45.01931,6.318953706897521,2.3539765174976695,0.0
1.36236,1.36284,59.23165,5291.01677,0.26493,45.02074,6.279449372793574,2.339260113622363,0.0
1.41233,1.41286,59.27005,5287.44957,0.28954,45.02221,6.2372097952093295,2.3235247595820576,0.0
1.46226,1.46284,59.31178,5283.9006,0.31336,45.02373,6.192394277187916,2.306829799951835,0.0
1.51216,1.5128,59.35671,5280.37144,0.33635,45.0253,6.145167109168215,2.289236437242919,0.0
1.56202,1.56273,59.40473,5276.86362,0.35847,45.02692,6.095696514580179,2.270807339109193,0.0
1.61185,1.61262,59.45571,5273.37856,0.37969,45.02859,6.044153613596671,2.2516062523174916,0.0
1.66164,1.66249,59.50952,5269.91761,0.39996,45.03032,5.990711414898662,2.231697627153608,0.0
1.7114,1.71232,59.56602,5266.48202,0.41927,45.03209,5.935543844331163,2.211146255571073,0.0
1.76113,1.76213,59.62509,5263.07295,0.43758,45.03391,5.878824818281546,2.1900169260001983,0.0
1.81082,1.8119,59.68656,5259.69148,0.45487,45.03578,5.82072736851884,2.1683740973276873,0.0
1.86047,1.86164,59.75031,5256.33859,0.47112,45.03771,5.76142282410277,2.1462815941362265,0.0
1.91009,1.91136,59.81617,5253.01517,0.48631,45.03968,5.701080054820409,2.123802324864732,0.0
1.95968,1.96105,59.88401,5249.72202,0.50042,45.04171,5.639864779521692,2.10099802414513,0.0
2.00924,2.01071,59.95367,5246.45987,0.51344,45.04378,5.57793894162596,2.077929020162113,0.0
2.05876,2.06034,60.025,5243.22934,0.52536,45.04591,5.515460153077392,2.054654027511907,0.0
2.10825,2.10994,60.09785,5240.03098,0.53617,45.04808,5.4525812070584605,2.031229965675214,0.0
2.1577,2.15951,60.17206,5236.86524,0.54587,45.05031,5.389449658910636,2.0077118028991463,0.0
2.20713,2.20906,60.24747,5233.73252,0.55445,45.05259,5.32620747395196,1.9841524250000067,0.0
2.25652,2.25859,60.32394,5230.63312,0.56191,45.05492,5.262990740167381,1.9606025283328785,0.0
2.30588,2.30808,60.40131,5227.56726,0.56825,45.0573,5.199929443188735,1.9371105359657497,0.0
2.35521,2.35755,60.47943,5224.53512,0.57348,45.05974,5.137147300482305,1.9137225359100118,0.0
2.4045,2.407,60.55814,5221.53678,0.5776,45.06222,5.074761651258255,1.8904822401088321,0.0
2.45377,2.45642,60.63729,5218.57226,0.58061,45.06476,5.012883398334048,1.8674309627797439,0.0
2.50301,2.50581,60.71673,5215.64154,0.58253,45.06735,4.951616997952894,1.844607616621752,0.0
2.55221,2.55518,60.79632,5212.74451,0.58337,45.06999,4.891060493413755,1.8220487253433946,0.0
2.60139,2.60453,60.87591,5209.88103,0.58314,45.07268,4.831305588322531,1.7997884509507365,0.0
2.65053,2.65386,60.95535,5207.05089,0.58185,45.07542,4.772437755257648,1.77785863422816,0.0
2.69965,2.70316,61.03449,5204.25384,0.57952,45.07822,4.714536375706051,1.756288846868205,0.0
2.74874,2.75244,61.11321,5201.48957,0.57617,45.08107,4.657674907226948,1.735106453744461,0.0
2.79779,2.80169,61.19136,5198.75775,0.57181,45.08397,4.601921073943256,1.7143366838746437,0.0
2.84682,2.85093,61.26881,5196.05799,0.56645,45.08692,4.547337076642101,1.6940027086885587,0.0
2.89582,2.90014,61.34543,5193.38987,0.56013,45.08993,4.493979818971282,1.674125726292236,0.0
2.94479,2.94934,61.42108,5190.75292,0.55287,45.09299,4.441901146436747,1.6547250505007782,0.0
2.99374,2.99851,61.49565,5188.14667,0.54467,45.0961,4.391148095139661,1.6358182034994648,0.0
3.04266,3.04766,61.569,5185.57057,0.53557,45.09926,4.341763147453722,1.617421011090276,0.0
3.09155,3.09679,61.64102,5183.02409,0.52559,45.10248,4.293784492067765,1.5995476995646078,0.0
3.14041,3.14591,61.7116,5180.50665,0.51475,45.10575,4.247246286077894,1.5822109933394857,0.0
3.18924,3.195,61.78061,5178.01764,0.50307,45.10908,4.202178917064856,1.5654222125882844,0.0
3.23805,3.24408,61.84795,5175.55645,0.49059,45.11245,4.158609263297757,1.5491913701734554,0.0
3.28684,3.29313,61.91352,5173.12243,0.47732,45.11588,4.116560950467381,1.5335272672864442,0.0
3.33559,3.34217,61.97721,5170.71492,0.4633,45.11937,4.076054603539759,1.5184375872697744,0.0
3.38432,3.39119,62.03892,5168.33324,0.44854,45.12291,4.037108092519245,1.5039289871702541,0.0
3.43303,3.4402,62.09856,5165.9767,0.43308,45.1265,3.999736771126943,1.4900071866529774,0.0
3.48171,3.48918,62.15603,5163.64458,0.41693,45.13014,3.9639537075316764,1.4766770539546734,0.0
3.53034,3.53818,62.20948,5161.33929,0.37398,45.18632,3.9307515674333016,1.4643083831671457,52.999999095917474
3.5789,3.5872,62.25708,5159.06245,0.33063,45.24217,3.901080457733518,1.4532551141100951,52.999999095917474
3.62739,3.63625,62.29878,5156.81218,0.28694,45.29773,3.8748846954791722,1.4434965034183642,52.999999095917474
3.67582,3.68532,62.33454,5154.58665,0.24292,45.35304,3.8521161145809777,1.4350146079563681,52.999999095917474
3.72417,3.73443,62.36433,5152.38403,0.19862,45.40816,3.832732656939141,1.427793759975319,52.999999095917474
3.77246,3.78356,62.38812,5150.20251,0.15407,45.46312,3.816698368069148,1.4218205654837155,52.999999095917474
3.82069,3.83273,62.40587,5148.04028,0.1093,45.51797,3.8039833900240434,1.4170839016107066,52.999999095917474
3.86884,3.88192,62.41757,5145.89555,0.06435,45.57276,3.794563952841497,1.4135749134199003,52.999999095917474
3.91693,3.93114,62.4232,5143.76651,0.01925,45.62753,3.7884223654752116,1.4112870105310695,52.999999095917474
3.96495,3.98038,62.42275,5141.65138,-0.02596,45.68231,3.785547006985998,1.4102158638386029,52.999999095917474
4.0129,4.02966,62.41621,5139.54836,-0.07126,45.73716,3.7859323185017657,1.4103594025163821,52.999999095917474
4.06079,4.07896,62.40358,5137.45563,-0.11661,45.79212,3.789578796273017,1.4117178114307778,52.999999095917474
4.10861,4.1283,62.38485,5135.3714,-0.16198,45.84723,3.796492985923958,1.4142935289990322,52.999999095917474
4.15636,4.17766,62.36002,5133.29382,-0.20733,45.90254,3.8066874778091444,1.4180912454594887,52.999999095917474
4.20405,4.22705,62.32912,5131.22106,-0.25263,45.95809,3.8201809031529925,1.4231179014334607,52.999999095917474
4.25167,4.27648,62.29215,5129.15124,-0.29785,46.01392,3.8369979304676893,1.429382686590804,52.999999095917474
4.29922,4.32593,62.24914,5127.08247,-0.34296,46.07007,3.857169261512015,1.4368970381444772,52.999999095917474
4.34671,4.37541,62.2001,5125.01285,-0.38791,46.12661,3.880731625821297,1.445674638812802,52.999999095917474
4.39412,4.42492,62.14505,5122.94041,-0.43268,46.18356,3.9077277726344586,1.4557314138120767,52.999999095917474
4.44147,4.47447,62.08405,5120.86319,-0.47723,46.24098,3.9382064587768126,1.4670855263426001,52.999999095917474
4.48875,4.52404,62.01711,5118.77914,-0.52153,46.29891,3.972222430790453,1.4797573709317702,52.999999095917474
4.53596,4.57365,61.94428,5116.68623,-0.56553,46.35741,4.009836399349312,1.4937695639030213,52.999999095917474
4.5831,4.62328,61.86562,5114.58234,-0.60921,46.41651,4.051115003696393,1.5091469301277554,52.999999095917474
4.63017,4.67295,61.78116,5112.46531,-0.65253,46.47628,4.096130763505076,1.5259164850924147,52.999999095917474
4.67717,4.72265,61.69097,5110.33294,-0.69544,46.53677,4.144962015264571,1.544107411200387,52.999999095917474
4.7241,4.77239,61.5951,5108.18297,-0.73791,46.59801,4.197692829898656,1.563751027082818,52.999999095917474
4.77095,4.82216,61.49363,5106.01308,-0.7799,46.66008,4.254412907981269,1.5848807485636642,52.999999095917474
4.81773,4.87196,61.38663,5103.82089,-0.82137,46.72302,4.315217448470005,1.6075320397594648,52.999999095917474
4.86444,4.92179,61.27417,5101.60395,-0.86228,46.7869,4.380206986489986,1.631742352649567,52.999999095917474
4.91107,4.97166,61.15633,5099.35976,-0.90258,46.85176,4.449487195236014,1.6575510532794626,52.999999095917474
4.95762,5.02157,61.03322,5097.08572,-0.94224,46.91767,4.523168646589516,1.6849993325843045,52.999999095917474
5.0041,5.07151,60.90491,5094.77917,-0.9812,46.98469,4.601366524588244,1.7141300996488302,52.999999095917474
5.05049,5.12149,60.77152,5092.43738,-1.01943,47.05288,4.6842002853813325,1.7449878550316724,52.999999095917474
5.09681,5.1715,60.63314,5090.05754,-1.05687,47.12231,4.771793256816825,1.7776185416011787,52.999999095917474
5.14304,5.22155,60.4899,5087.63674,-1.09347,47.19305,4.864272170322873,1.81206937014884,52.999999095917474
5.18918,5.27164,60.34191,5085.172,-1.12919,47.26516,4.961766617267724,1.8483886168690826,52.999999095917474
5.23525,5.32177,60.18931,5082.66026,-1.16398,47.33871,5.064408421550593,1.8866253896328593,52.999999095917474
5.28122,5.37193,60.03221,5080.09836,-1.19778,47.41377,5.172330919765997,1.926829359829925,52.999999095917474
