0.05082,0.05082,53.06375,5371.00777,-0.48454,45.0001,5.601549414260855,2.0867245424475347,0.0
0.10161,0.10162,52.99677,5367.98507,-0.4684,45.00026,5.648210892551443,2.1041071708481627,0.0
0.15238,0.15238,52.93213,5364.93257,-0.45161,45.00047,5.69331105102585,2.1209081665364664,0.0
0.20312,0.20312,52.86994,5361.851,-0.43419,45.00074,5.736736945321452,2.1370854547656237,0.0
0.25382,0.25383,52.81026,5358.74118,-0.41617,45.00106,5.7783782847514935,2.1525979493528955,0.0
0.3045,0.30451,52.75319,5355.60399,-0.39757,45.00143,5.818128029934907,2.167405775312458,0.0
0.35515,0.35516,52.6988,5352.44036,-0.37843,45.00185,5.855882989957405,2.181470491313623,0.0
0.40577,0.40579,52.64716,5349.25132,-0.35879,45.00233,5.891544413480726,2.194755309884585,0.0
0.45636,0.45638,52.59833,5346.03793,-0.33867,45.00286,5.9250185680256715,2.2072253132105906,0.0
0.50692,0.50695,52.55238,5342.80132,-0.31811,45.00344,5.956217301597212,2.218847662354074,0.0
0.55745,0.55748,52.50936,5339.54268,-0.29715,45.00407,5.985058580825693,2.229591797726411,0.0
0.60794,0.60799,52.46932,5336.26326,-0.27582,45.00476,6.011466999890753,2.2394296286754702,0.0
0.65841,0.65847,52.43231,5332.96435,-0.25417,45.00549,6.035374254686473,2.248335710124608,0.0
0.70884,0.70891,52.39836,5329.64727,-0.23224,45.00628,6.05671957699081,2.2562874043122045,0.0
0.75924,0.75933,52.36751,5326.31342,-0.21007,45.00712,6.075450123733619,2.263265025804246,0.0
0.80961,0.80972,52.33978,5322.96422,-0.1877,45.00802,6.091521316957214,2.2692519681385783,0.0
0.85995,0.86008,52.3152,5319.6011,-0.16518,45.00896,6.104897130567213,2.27423481064714,0.0
0.91025,0.9104,52.29378,5316.22556,-0.14254,45.00995,6.115550320587396,2.2782034042319577,0.0
0.96052,0.9607,52.27553,5312.8391,-0.11984,45.011,6.123462596306647,2.2811509351218815,0.0
1.01076,1.01097,52.26044,5309.44324,-0.09711,45.0121,6.1286247303848596,2.283073965889938,0.0
1.06097,1.0612,52.24853,5306.03951,-0.0744,45.01325,6.131036606763984,2.2839724533014487,0.0
1.11114,1.11141,52.23977,5302.62947,-0.05176,45.01444,6.130707205957796,2.2838497428340867,0.0
1.16128,1.16159,52.23415,5299.21467,-0.02923,45.01569,6.127654528102035,2.282712540012027,0.0
1.21139,1.21173,52.23165,5295.79664,-0.00686,45.01699,6.121905454871944,2.280570858966598,0.0
1.26146,1.26185,52.23224,5292.37694,0.01532,45.01835,6.113495552121691,2.27743794891427,0.0
1.3115,1.31193,52.23588,5288.95709,0.03726,45.01975,6.102468815815932,2.2733301995094815,0.0
1.36151,1.36199,52.24254,5285.5386,0.05891,45.0212,6.088877364453371,2.2682670262643194,0.0
