date,date,date,date,date,date,OT,OT,OT
7.31338,7.72642,35.44978,3813.31977,-1.52402,56.82348,20.86858968,6.948135981,54.99999906
7.34118,7.76961,35.30353,3803.18906,-1.40939,57.21969,21.18927447,7.054907045,54.99999906
7.36861,7.81289,35.16926,3792.87686,-1.29077,57.62259,21.47628034,7.15046481,54.99999906
7.39566,7.85625,35.04731,3782.39963,-1.1686,58.03158,21.72731428,7.234045829,54.99999906
7.42233,7.89969,34.93792,3771.77498,-1.04334,58.44602,21.94039085,7.304989051,54.99999906
7.44861,7.94321,34.84133,3761.02157,-0.91548,58.86523,22.11387019,7.362748491,54.99999906
7.4745,7.9868,34.75769,3750.1589,-0.78553,59.28851,22.24648933,7.406903644,54.99999906
7.5,8.03046,34.68712,3739.20714,-0.65401,59.7151,22.33738548,7.437167253,54.99999906
7.5251,8.07418,34.62966,3728.18694,-0.52147,60.14426,22.38611077,7.453390195,54.99999906
7.5498,8.11797,34.58531,3717.11918,-0.38847,60.57519,22.39263771,7.455563322,54.99999906
7.5741,8.16182,34.55402,3706.0248,-0.25555,61.00712,22.35735555,7.443816229,54.99999906
7.598,8.20572,34.53568,3694.92461,-0.12327,61.43928,22.28105755,7.418413033,54.99999906
7.6215,8.24967,34.53011,3683.83902,0.00784,61.87089,22.16491995,7.379745359,54.99999906
7.64461,8.29367,34.53711,3672.78794,0.13724,62.3012,22.01047341,7.328322832,54.99999906
7.66732,8.33771,34.55641,3661.79055,0.26442,62.72947,21.81956802,7.26476144,54.99999906
7.68963,8.3818,34.5877,3650.86516,0.38889,63.15502,21.59433334,7.189770213,54.99999906
7.71156,8.42591,34.63062,3640.02909,0.51019,63.57718,21.33713471,7.104136679,54.99999906
7.7331,8.47006,34.6848,3629.29854,0.62788,63.99531,21.0505273,7.008711578,54.99999906
7.75425,8.51424,34.74979,3618.68848,0.74156,64.40885,20.73720942,6.904393309,54.99999906
7.77504,8.55844,34.82514,3608.21264,0.85086,64.81725,20.39997633,6.792112534,54.99999906
7.79545,8.60266,34.91037,3597.88341,0.95545,65.22004,20.04167561,6.672817357,54.99999906
7.8155,8.64689,35.00495,3587.71184,1.05504,65.61677,19.6651654,6.547459381,54.99999906
7.83519,8.69114,35.10837,3577.70761,1.14936,66.00707,19.27327596,6.416980938,54.99999906
7.85453,8.7354,35.22006,3567.87909,1.23819,66.3906,18.86877547,6.282303682,54.99999906
7.87352,8.77967,35.33947,3558.23332,1.32135,66.76709,18.45434022,6.144318675,54.99999906
7.89218,8.82394,35.46603,3548.77608,1.39869,67.13631,18.03252956,6.003878047,54.99999906
7.91051,8.86822,35.59915,3539.51195,1.4701,67.49808,17.60576559,5.86178823,54.99999906
7.92851,8.91249,35.73825,3530.44435,1.53548,67.85225,17.17631747,5.718804734,54.99999906
7.9462,8.95676,35.88276,3521.57562,1.5948,68.19875,16.74629016,5.575628395,54.99999906
7.96359,9.00103,36.03208,3512.90711,1.64802,68.53751,16.31761715,5.432902969,54.99999906
7.98068,9.04529,36.18565,3504.43925,1.69515,68.86852,15.892057,5.291213961,54.99999906
7.99747,9.08954,36.3429,3496.17162,1.73621,69.19181,15.47119303,5.15108853,54.99999906
8.01398,9.13378,36.50325,3488.10307,1.77127,69.50743,15.05643579,5.012996321,54.99999906
8.03022,9.17801,36.66616,3480.23174,1.80039,69.81546,14.64902799,4.877351082,54.99999906
8.04618,9.22223,36.83109,3472.55518,1.82365,70.11601,14.25005114,4.744512906,54.99999906
8.06188,9.26643,36.99751,3465.07043,1.84117,70.40921,13.86043385,4.614790968,54.99999906
8.07733,9.31062,37.16491,3457.77404,1.85306,70.69521,13.48096109,4.488446621,54.99999906
8.09253,9.35479,37.33278,3450.6622,1.85945,70.97418,13.11228429,4.365696755,54.99999906
8.10749,9.39895,37.50065,3443.73076,1.86047,71.24629,12.75493181,4.246717292,54.99999906
8.12221,9.44309,37.66804,3436.97531,1.85629,71.51175,12.40931972,4.131646755,54.99999906
8.13671,9.48722,37.8345,3430.39119,1.84705,71.77075,12.07576241,4.020589825,54.99999906
8.15098,9.53132,37.9996,3423.97359,1.83291,72.02352,11.75448315,3.913620831,54.99999906
8.16504,9.57541,38.16291,3417.71756,1.81404,72.27026,11.44562414,3.810787127,54.99999906
8.17888,9.61948,38.32404,3411.61806,1.79061,72.5112,11.1492563,3.712112319,54.99999906
8.19252,9.66353,38.48259,3405.66999,1.76277,72.74657,10.86538835,3.617599316,54.99999906
8.20596,9.70756,38.63821,3399.8682,1.73072,72.9766,10.59397545,3.527233184,54.99999906
8.2192,9.75157,38.79053,3394.20754,1.6946,73.20151,10.33492713,3.440983802,54.99999906
8.23226,9.79556,38.93922,3388.68288,1.65461,73.42153,10.08811463,3.358808299,54.99999906
8.24512,9.83953,39.08396,3383.2891,1.61089,73.6369,9.853377611,3.280653296,54.99999906
8.25781,9.88348,39.22445,3378.02115,1.56363,73.84784,9.63053028,3.206456928,54.99999906
8.27031,9.92742,39.3604,3372.87402,1.51298,74.05458,9.419366842,3.136150678,54.99999906
8.28264,9.97133,39.49153,3367.84276,1.45912,74.25733,9.219666463,3.06966102,54.99999906
8.29481,10.01522,39.61758,3362.92249,1.4022,74.45632,9.031197658,3.006910882,54.99999906
8.3068,10.05909,39.73833,3358.10843,1.34238,74.65175,8.853722195,2.947820945,54.99999906
8.31863,10.10294,39.85352,3353.39586,1.27981,74.84386,8.686998529,2.892310787,54.99999906
8.3303,10.14678,39.96295,3348.78014,1.21465,75.03283,8.53078482,2.840299889,54.99999906
8.34182,10.19059,40.06642,3344.25673,1.14706,75.21888,8.384841553,2.791708505,54.99999906
8.35318,10.23438,40.16373,3339.82115,1.07717,75.40221,8.24893382,2.746458422,54.99999906
8.36438,10.27815,40.25472,3335.469,1.00513,75.58301,8.122833276,2.704473614,54.99999906
8.37544,10.32191,40.33921,3331.19599,0.93109,75.76149,8.006319815,2.665680798,54.99999906
8.38635,10.36564,40.41706,3326.99785,0.85518,75.93783,7.899182997,2.630009907,54.99999906
8.39711,10.40936,40.48813,3322.87041,0.77753,76.11221,7.801223243,2.597394493,54.99999906
8.40773,10.45305,40.5523,3318.80957,0.69829,76.28483,7.712252844,2.567772059,54.99999906
8.4182,10.49673,40.60944,3314.81125,0.61758,76.45586,7.632096785,2.541084333,54.99999906
8.42854,10.54038,40.65945,3310.87146,0.53554,76.62548,7.56059342,2.517277496,54.99999906
8.43873,10.58402,40.70225,3306.98623,0.45228,76.79388,7.497595016,2.496302361,54.99999906
8.44879,10.62763,40.73774,3303.15165,0.36794,76.96121,7.442968177,2.478114515,54.99999906
8.45871,10.67123,40.76586,3299.36381,0.28265,77.12767,7.396594167,2.462674424,54.99999906
8.4685,10.71481,40.78655,3295.61886,0.19651,77.29341,7.358369142,2.449947514,54.99999906
8.47814,10.75836,40.79976,3291.91293,0.10966,77.45861,7.328204304,2.439904219,54.99999906
8.48766,10.8019,40.80544,3288.2422,0.02222,77.62344,7.306025983,2.432520011,54.99999906
8.49704,10.84542,40.80357,3284.60281,-0.0657,77.78806,7.291775654,2.427775406,54.99999906
8.50629,10.88892,40.79414,3280.99094,-0.15397,77.95264,7.285409901,2.425655947,54.99999906
8.5154,10.9324,40.77712,3277.40273,-0.24248,78.11735,7.286900316,2.426152176,54.99999906
8.52438,10.97585,40.75253,3273.83429,-0.3311,78.28236,7.296233352,2.429259584,54.99999906
8.53322,11.01929,40.72037,3270.28173,-0.41973,78.44783,7.31341012,2.434978538,54.99999906
8.54193,11.06271,40.68067,3266.74112,-0.50823,78.61395,7.338446128,2.443314204,54.99999906
8.55051,11.1061,40.63345,3263.20847,-0.5965,78.78086,7.371370966,2.454276433,54.99999906
8.55895,11.14948,40.57877,3259.67977,-0.6844,78.94876,7.412227925,2.467879638,54.99999906
8.56726,11.19283,40.51666,3256.15092,-0.77182,79.11781,7.461073555,2.484142648,54.99999906
8.57543,11.23616,40.4472,3252.61779,-0.85864,79.28819,7.517977135,2.503088528,54.99999906
8.58347,11.27947,40.37046,3249.07617,-0.94473,79.46008,7.583020071,2.524744384,54.99999906
8.59136,11.32276,40.28652,3245.52176,-1.02997,79.63366,7.656295196,2.549141123,54.99999906
8.59912,11.36602,40.19548,3241.9502,-1.11422,79.80911,7.737905956,2.576313187,54.99999906
8.60674,11.40926,40.09743,3238.35703,-1.19737,79.98662,7.82796549,2.606298246,54.99999906
8.61421,11.45248,39.99251,3234.73771,-1.27928,80.16638,7.926595568,2.639136842,54.99999906
8.62154,11.49567,39.88083,3231.0876,-1.35981,80.34859,8.033925383,2.674871991,54.99999906
8.62873,11.53883,39.76253,3227.40195,-1.43884,80.53344,8.150090174,2.713548718,54.99999906
8.63577,11.58197,39.63776,3223.67592,-1.51623,80.72115,8.275229675,2.75521355,54.99999906
8.64266,11.62509,39.50668,3219.90455,-1.59183,80.9119,8.409486354,2.799913919,54.99999906
8.6494,11.66817,39.36948,3216.08279,-1.6655,81.10592,8.553003435,2.847697512,54.99999906
8.65599,11.71123,39.22633,3212.20547,-1.73711,81.30342,8.705922682,2.898611529,54.99999906
8.66242,11.75426,39.07743,3208.26733,-1.80649,81.50463,8.868381926,2.95270186,54.99999906
8.66869,11.79725,38.92299,3204.26297,-1.87351,81.70975,9.040512315,3.01001217,54.99999906
8.6748,11.84022,38.76323,3200.18693,-1.93801,81.91903,9.222435273,3.070582887,54.99999906
8.68075,11.88315,38.59839,3196.03362,-1.99983,82.13269,9.414259157,3.134450089,54.99999906
8.68652,11.92605,38.42872,3191.79738,-2.05883,82.35096,9.616075593,3.201644282,54.99999906
8.69213,11.96892,38.25448,3187.47247,-2.11484,82.5741,9.827955493,3.272189076,54.99999906
8.69756,12.01174,38.07594,3183.05307,-2.1677,82.80233,10.04994474,3.346099748,54.99999906
8.70282,12.05453,37.89339,3178.53331,-2.21725,83.03591,10.28205958,3.423381705,54.99999906
8.70789,12.09728,37.70712,3173.90728,-2.26334,83.27508,10.52428165,3.504028835,54.99999906
8.71278,12.13999,37.51746,3169.16903,-2.30579,83.52009,10.77655278,3.588021772,54.99999906
8.71748,12.18266,37.32472,3164.31264,-2.34446,83.77119,11.03876953,3.675326074,54.99999906
8.72198,12.22528,37.12924,3159.3322,-2.37917,84.02861,11.3107775,3.76589033,54.99999906
8.72628,12.26786,36.93138,3154.22184,-2.40978,84.29262,11.59236547,3.859644223,54.99999906
8.73038,12.31038,36.7315,3148.97578,-2.43612,84.56345,11.88325955,3.956496559,54.99999906
8.73428,12.35286,36.52996,3143.58836,-2.45805,84.84133,12.18311727,4.056333312,54.99999906
8.73796,12.39528,36.32716,3138.05406,-2.47541,85.1265,12.4915218,4.159015699,54.99999906
8.74142,12.43764,36.12349,3132.36756,-2.48808,85.41919,12.80797644,4.264378346,54.99999906
8.74466,12.47994,35.91936,3126.52377,-2.49591,85.71961,13.13189948,4.372227576,54.99999906
8.74767,12.52219,35.71517,3120.51788,-2.49878,86.02796,13.46261962,4.48233988,54.99999906
8.75045,12.56437,35.51135,3114.3454,-2.49657,86.34443,13.79937206,4.594460622,54.99999906
8.75311,12.60647,35.315,3107.98365,-2.32477,86.35278,14.12782448,4.703817895,0
8.75575,12.6485,35.13336,3101.41897,-2.14408,86.36111,14.43222931,4.805168595,0
8.75839,12.69044,34.96711,3094.662,-1.95518,86.36943,14.70939365,4.897449653,0
8.76101,12.7323,34.8168,3087.72508,-1.75881,86.37774,14.95639584,4.97968831,0
8.76362,12.77406,34.68295,3080.62214,-1.55582,86.38604,15.1705883,5.051003063,0
8.76622,12.81574,34.566,3073.36859,-1.34712,86.39432,15.34966209,5.110625161,0
8.7688,12.85732,34.4663,3065.9811,-1.13367,86.40258,15.49170455,5.157917782,0
8.77138,12.8988,34.3841,3058.47748,-0.9165,86.41083,15.59524738,5.192392065,0
8.77394,12.94019,34.31958,3050.87641,-0.6967,86.41907,15.65930324,5.213719276,0
8.77649,12.98148,34.27282,3043.1972,-0.47535,86.42729,15.68338899,5.221738557,0
8.77903,13.02266,34.24382,3035.45959,-0.25358,86.43549,15.66753478,5.216459945,0
8.78156,13.06374,34.23247,3027.68344,-0.03249,86.44367,15.61227858,5.198062554,0
8.78407,13.10471,34.23859,3019.88849,0.1868,86.45184,15.51864664,5.166888071,0
8.78657,13.14558,34.2619,3012.09416,0.40323,86.46,15.38812092,5.123429914,0
8.78906,13.18635,34.30205,3004.31928,0.61574,86.46813,15.2225953,5.068318643,0
8.79154,13.227,34.3586,2996.58191,0.82337,86.47625,15.02432252,5.0023043,0
8.794,13.26755,34.43105,2988.89914,1.02517,86.48435,14.79585446,4.926236527,0
8.79645,13.308,34.51883,2981.28697,1.22029,86.49244,14.53997825,4.841043288,0
8.79889,13.34834,34.62131,2973.76015,1.40796,86.50051,14.25965077,4.747709075,0
8.80132,13.38857,34.7378,2966.33212,1.58746,86.50856,13.95793403,4.647253367,0
8.80374,13.4287,34.86758,2959.01496,1.75819,86.5166,13.63793335,4.540710077,0
8.80615,13.46873,35.0099,2951.81934,1.91961,86.52462,13.30274035,4.429108544,0
8.80854,13.50866,35.16395,2944.75451,2.07127,86.53263,12.95538184,4.313456544,0
8.81092,13.54849,35.32892,2937.82835,2.21283,86.54062,12.59877582,4.19472561,0
8.81329,13.58822,35.50397,2931.0474,2.34399,86.54859,12.23569479,4.073838843,0
8.81565,13.62786,35.68827,2924.4169,2.46456,86.55656,11.86873684,3.951661266,0
8.818,13.6674,35.88095,2917.94091,2.57441,86.56451,11.50030409,3.828992656,0
8.82034,13.70686,36.08118,2911.62233,2.67349,86.57244,11.13258819,3.70656272,0
8.82267,13.74622,36.2881,2905.46305,2.76178,86.58037,10.76756227,3.585028409,0
8.82498,13.7855,36.50089,2899.46403,2.83936,86.58828,10.40697855,3.46497311,0
8.82729,13.8247,36.71871,2893.62535,2.90634,86.59618,10.05237068,3.346907459,0
8.82958,13.86382,36.94077,2887.94638,2.96286,86.60407,9.705060301,3.23127148,0
8.83187,13.90285,37.16628,2882.42582,3.00913,86.61195,9.36616655,3.118437796,0
8.83415,13.94182,37.39446,2877.06179,3.04537,86.61982,9.036618157,3.008715621,0
8.83641,13.9807,37.62458,2871.85196,3.07183,86.62768,8.717167132,2.902355335,0
8.83867,14.01952,37.85591,2866.79357,3.0888,86.63553,8.408403567,2.799553408,0
8.84092,14.05827,38.08777,2861.88354,3.09656,86.64337,8.110770966,2.700457503,0
8.84316,14.09695,38.31948,2857.11853,3.09544,86.6512,7.824581668,2.605171612,0
8.84539,14.13557,38.55041,2852.49499,3.08574,86.65903,7.550032003,2.513761103,0
8.84761,14.17413,38.77993,2848.00919,3.0678,86.66685,7.287216906,2.426257584,0
8.84982,14.21262,39.00747,2843.65733,3.04195,86.67466,7.036143767,2.342663516,0
8.85203,14.25106,39.23247,2839.43552,3.00853,86.68246,6.796745394,2.262956527,0
8.85422,14.28944,39.45438,2835.33983,2.96786,86.69026,6.568891972,2.187093396,0
8.85641,14.32777,39.67271,2831.36634,2.92027,86.69805,6.352401995,2.11501369,0
8.85859,14.36605,39.88697,2827.51113,2.8661,86.70584,6.147052142,2.046643056,0
8.86076,14.40428,40.0967,2823.77034,2.80567,86.71363,5.952586122,1.981896163,0
8.86293,14.44245,40.30149,2820.14014,2.73928,86.7214,5.768722518,1.920679313,0
8.86508,14.48059,40.50091,2816.61677,2.66726,86.72918,5.595161693,1.862892743,0
8.86723,14.51867,40.69458,2813.19657,2.58989,86.73695,5.431591811,1.808432629,0
8.86937,14.55671,40.88215,2809.87593,2.50747,86.74471,5.277694045,1.757192817,0
8.8715,14.59471,41.06326,2806.65135,2.42029,86.75247,5.133147044,1.709066315,0
8.87363,14.63267,41.23761,2803.5194,2.32861,86.76023,4.997630733,1.663946555,0
8.87575,14.67059,41.4049,2800.47676,2.23272,86.76799,4.870829511,1.621728459,0
8.87786,14.70847,41.56483,2797.5202,2.13286,86.77574,4.752434926,1.582309328,0
8.87996,14.74632,41.71716,2794.64655,2.02929,86.78349,4.642147874,1.545589576,0
8.88206,14.78412,41.86163,2791.85275,1.92226,86.79124,4.539680401,1.51147333,0
8.88415,14.8219,41.99803,2789.13581,1.81198,86.79899,4.444757146,1.479868909,0
8.88623,14.85963,42.12614,2786.49281,1.6987,86.80673,4.357116488,1.450689208,0
8.88831,14.89734,42.24577,2783.92093,1.58263,86.81447,4.276511435,1.423851991,0
8.89038,14.93501,42.35675,2781.41737,1.46399,86.82221,4.202710293,1.399280117,0
8.89244,14.97265,42.4589,2778.97943,1.34298,86.82995,4.135497159,1.3769017,0
8.89449,15.01026,42.5521,2776.60443,1.21981,86.83769,4.074672266,1.35665023,0
8.89654,15.04784,42.63619,2774.28975,1.09467,86.84542,4.020052201,1.338464639,0
8.89858,15.08539,42.71106,2772.03281,0.96775,86.85316,3.971470033,1.322289348,0
8.90062,15.12291,42.77661,2769.83107,0.83924,86.86089,3.928775358,1.30807428,0
8.90265,15.1604,42.83274,2767.68199,0.70932,86.86862,3.89183429,1.29577486,0
8.90467,15.19787,42.87937,2765.58306,0.57817,86.87635,3.860529405,1.28535199,0
8.90669,15.23531,42.91644,2763.53178,0.44597,86.88408,3.834759653,1.276772026,0
8.9087,15.27272,42.94389,2761.52566,0.31289,86.89181,3.814440252,1.270006741,0
8.9107,15.31011,42.96167,2759.56219,0.17911,86.89954,3.799502562,1.26503328,0
8.9127,15.34747,42.96976,2757.63886,0.04478,86.90727,3.789893958,1.261834124,0
8.91469,15.3848,42.96813,2755.75312,-0.08991,86.915,3.785577695,1.260397037,0
8.91667,15.42211,42.95678,2753.90242,-0.22481,86.92272,3.786532776,1.260715028,0
8.91865,15.4594,42.93572,2752.08415,-0.35974,86.93045,3.792753819,1.262786306,0
8.92062,15.49666,42.90495,2750.29567,-0.49453,86.93817,3.804250922,1.266614233,0
8.92258,15.5339,42.86452,2748.53429,-0.62903,86.9459,3.821049533,1.272207281,0
8.92454,15.57111,42.81445,2746.79724,-0.76305,86.95362,3.843190309,1.279578988,0
8.9265,15.6083,42.7548,2745.08172,-0.89643,86.96135,3.87072897,1.288747905,0
8.92844,15.64547,42.68563,2743.38481,-1.029,86.96907,3.903736133,1.299737543,0
8.93038,15.68261,42.60702,2741.70354,-1.16057,86.9768,3.942297126,1.312576313,0
8.93232,15.71973,42.51907,2740.03484,-1.29097,86.98452,3.986511766,1.327297449,0
8.93425,15.75682,42.42186,2738.37554,-1.42003,86.99224,4.036494094,1.343938919,0
8.93617,15.7939,42.31552,2736.72237,-1.54754,86.99996,4.092372053,1.362543322,0
8.93808,15.83095,42.20018,2735.07192,-1.67333,87.00768,4.154287083,1.38315775,0
8.93999,15.86797,42.07597,2733.42069,-1.7972,87.0154,4.222393637,1.405833629,0
8.9419,15.90497,41.94306,2731.76504,-1.91894,87.02312,4.296858578,1.430626513,0
8.94379,15.94195,41.80161,2730.10117,-2.03836,87.03084,4.37786044,1.457595846,0
8.94568,15.9789,41.65181,2728.42516,-2.15524,87.03856,4.465588534,1.486804659,0
8.94757,16.01583,41.49385,2726.73295,-2.26937,87.04628,4.560241866,1.51831921,0
8.94945,16.05274,41.32796,2725.02028,-2.38052,87.05399,4.662027833,1.55220855,0
