date,date,date,date,date,date,OT
13.05289,33.13908,31.64933,1881.84324,-1.57517,75.91109,0
13.05903,33.16419,31.57158,1877.89905,-1.5846,75.91968,0
13.06515,33.18926,31.49359,1873.92756,-1.59149,75.92826,0
13.07126,33.21427,31.41549,1869.92799,-1.59582,75.93683,0
13.07735,33.23923,31.33741,1865.89962,-1.59758,75.9454,0
13.08342,33.26414,31.25947,1861.84184,-1.59676,75.95395,0
13.08947,33.28899,31.18181,1857.75411,-1.59336,75.9625,0
13.09551,33.3138,31.10454,1853.63599,-1.5874,75.97104,0
13.10153,33.33855,31.0278,1849.48712,-1.57888,75.97957,0
13.10754,33.36324,30.9517,1845.30726,-1.56784,75.9881,0
13.11353,33.38789,30.87637,1841.09623,-1.55431,75.99661,0
13.1195,33.41247,30.80193,1836.85398,-1.53833,76.00511,0
13.12545,33.43701,30.72848,1832.58057,-1.51996,76.01361,0
13.13138,33.46148,30.65613,1828.27613,-1.49924,76.02209,0
13.1373,33.4859,30.58501,1823.94091,-1.47627,76.03056,0
13.1432,33.51027,30.5152,1819.57527,-1.4511,76.03903,0
13.14909,33.53458,30.4468,1815.17967,-1.42382,76.04748,0
13.15495,33.55883,30.37992,1810.75465,-1.39453,76.05592,0
13.1608,33.58302,30.31463,1806.30088,-1.36333,76.06436,0
13.16663,33.60716,30.25102,1801.81911,-1.33032,76.07278,0
13.17244,33.63124,30.18916,1797.31019,-1.29563,76.08119,0
13.17823,33.65526,30.12912,1792.77506,-1.25936,76.08958,0
13.18401,33.67922,30.07097,1788.21475,-1.22166,76.09797,0
13.18977,33.70312,30.01476,1783.63037,-1.18265,76.10634,0
13.19551,33.72696,29.96055,1779.02312,-1.14247,76.1147,0
13.20123,33.75075,29.90836,1774.39427,-1.10126,76.12305,0
13.20694,33.77447,29.85825,1769.74514,-1.05918,76.13139,0
13.21262,33.79813,29.81023,1765.07714,-1.01637,76.13971,0
13.21829,33.82173,29.76432,1760.39172,-0.97299,76.14803,0
13.22394,33.84527,29.72055,1755.69039,-0.92919,76.15632,0
13.22957,33.86875,29.67891,1750.97469,-0.88513,76.16461,0
13.23518,33.89217,29.6394,1746.24621,-0.84098,76.17288,0
13.24077,33.91552,29.60202,1741.50656,-0.79687,76.18114,0
13.24635,33.93882,29.56673,1736.75738,-0.75299,76.18939,0
13.25191,33.96205,29.53353,1732.00032,-0.70947,76.19763,0
13.25745,33.98522,29.50238,1727.23705,-0.66649,76.20585,0
13.26297,34.00833,29.47325,1722.46923,-0.62418,76.21406,0
13.26847,34.03137,29.44608,1717.69852,-0.58271,76.22225,0
13.27395,34.05436,29.42082,1712.92656,-0.54221,76.23043,0
13.27942,34.07728,29.39743,1708.15498,-0.50282,76.2386,0
13.28486,34.10014,29.37583,1703.3854,-0.46469,76.24676,0
13.29029,34.12293,29.35596,1698.61939,-0.42795,76.2549,0
13.2957,34.14567,29.33774,1693.8585,-0.39272,76.26303,0
13.30109,34.16834,29.3211,1689.10422,-0.35912,76.27115,0
13.30647,34.19095,29.30595,1684.35802,-0.32727,76.27925,0
13.31182,34.21349,29.29221,1679.6213,-0.29727,76.28734,0
13.31716,34.23598,29.27978,1674.89542,-0.26922,76.29542,0
13.32248,34.2584,29.26857,1670.1817,-0.24321,76.30349,0
13.32778,34.28076,29.25848,1665.48135,-0.21933,76.31154,0
13.33306,34.30306,29.24941,1660.79558,-0.19765,76.31958,0
13.33833,34.3253,29.24125,1656.12548,-0.17824,76.32761,0
13.34358,34.34748,29.23391,1651.47212,-0.16116,76.33563,0
13.34881,34.36959,29.22728,1646.83646,-0.14646,76.34364,0
13.35402,34.39165,29.22125,1642.21942,-0.13419,76.35163,0
13.35921,34.41364,29.21571,1637.62184,-0.12437,76.35962,0
13.36439,34.43558,29.21055,1633.04449,-0.11705,76.36759,0
13.36955,34.45745,29.20566,1628.48806,-0.11223,76.37555,0
13.37469,34.47927,29.20094,1623.95318,-0.10994,76.3835,0
13.37982,34.50102,29.19628,1619.44039,-0.11016,76.39144,0
13.38493,34.52272,29.19157,1614.95019,-0.1129,76.39936,0
13.39002,34.54435,29.1867,1610.48297,-0.11815,76.40728,0
13.39509,34.56593,29.18157,1606.03908,-0.12588,76.41519,0
13.40015,34.58745,29.17608,1601.61879,-0.13608,76.42309,0
13.40519,34.60891,29.17012,1597.22229,-0.1487,76.43097,0
13.41021,34.63032,29.16361,1592.84972,-0.16371,76.43885,0
13.41522,34.65167,29.15644,1588.50114,-0.18106,76.44672,0
13.42021,34.67296,29.14852,1584.17656,-0.2007,76.45458,0
13.42519,34.69419,29.13976,1579.87592,-0.22257,76.46243,0
13.43014,34.71537,29.13008,1575.59908,-0.24661,76.47027,0
13.43509,34.73649,29.11939,1571.34588,-0.27274,76.4781,0
13.44001,34.75755,29.10761,1567.11606,-0.3009,76.48592,0
,,,,,,
5.24515,7.74933,44.78996,4284.53001,-0.63996,68.23981,54.999999061801
5.26636,7.80285,44.71577,4281.14519,-0.68343,68.36285,54.999999061801
5.28744,7.85639,44.63679,4277.73854,-0.72627,68.48709,54.999999061801
5.30838,7.90992,44.55313,4274.30721,-0.76842,68.61263,54.999999061801
5.3292,7.96347,44.46485,4270.84833,-0.80982,68.73955,54.999999061801
5.34987,8.01702,44.37207,4267.35898,-0.85041,68.86794,54.999999061801
5.37041,8.07057,44.27488,4263.83621,-0.89012,68.99791,54.999999061801
5.39081,8.12413,44.1734,4260.27701,-0.92888,69.12954,54.999999061801
5.41107,8.17769,44.06773,4256.67836,-0.96664,69.26293,54.999999061801
5.43119,8.23125,43.95801,4253.03718,-1.00332,69.39818,54.999999061801
5.45116,8.28482,43.84436,4249.35035,-1.03886,69.53538,54.999999061801
5.47099,8.3384,43.72692,4245.61474,-1.07321,69.67464,54.999999061801
5.49067,8.39197,43.60585,4241.82717,-1.10627,69.81606,54.999999061801
5.5102,8.44555,43.48129,4237.98444,-1.138,69.95973,54.999999061801
5.52958,8.49914,43.3534,4234.08332,-1.16833,70.10576,54.999999061801
5.5488,8.55272,43.22235,4230.12057,-1.19718,70.25424,54.999999061801
5.56787,8.60631,43.08831,4226.09292,-1.22449,70.40529,54.999999061801
5.58684,8.65987,42.9557,4221.98832,-1.17363,70.4118,0
5.60579,8.71339,42.82899,4217.79813,-1.1199,70.41833,0
5.62472,8.76686,42.70849,4213.52452,-1.06341,70.42486,0
5.64362,8.82028,42.59448,4209.17005,-1.0043,70.43141,0
5.6625,8.87365,42.48725,4204.73765,-0.9427,70.43798,0
5.68135,8.92697,42.38703,4200.23064,-0.87878,70.44455,0
5.70017,8.98024,42.29407,4195.65271,-0.8127,70.45114,0
5.71897,9.03346,42.20857,4191.00789,-0.74464,70.45774,0
5.73774,9.08662,42.13073,4186.30054,-0.6748,70.46435,0
5.75649,9.13973,42.06071,4181.53535,-0.60338,70.47097,0
5.7752,9.19278,41.99867,4176.71728,-0.53061,70.4776,0
5.7939,9.24577,41.94471,4171.85154,-0.4567,70.48424,0
5.81256,9.29871,41.89893,4166.94355,-0.38189,70.49089,0
5.83119,9.35159,41.86141,4161.99895,-0.30641,70.49755,0
5.8498,9.40441,41.83217,4157.02349,-0.23051,70.50422,0
5.86838,9.45717,41.81123,4152.02305,-0.15444,70.5109,0
5.88693,9.50988,41.79858,4147.00358,-0.07843,70.51759,0
5.90545,9.56252,41.79418,4141.97104,-0.00274,70.52428,0
5.92394,9.6151,41.79796,4136.93139,0.07239,70.53099,0
5.94241,9.66763,41.80983,4131.89054,0.14673,70.53771,0
5.96084,9.72009,41.82966,4126.8543,0.22003,70.54443,0
5.97925,9.77249,41.85732,4121.82838,0.29208,70.55117,0
5.99763,9.82483,41.89264,4116.8183,0.36265,70.55791,0
6.01598,9.87712,41.93543,4111.8294,0.43154,70.56467,0
6.0343,9.92934,41.98547,4106.86682,0.49854,70.57143,0
6.05259,9.9815,42.04255,4101.93544,0.56347,70.57821,0
6.07086,10.0336,42.10641,4097.03988,0.62616,70.58499,0
6.08909,10.08564,42.17678,4092.18448,0.68643,70.59178,0
6.1073,10.13763,42.25339,4087.37329,0.74415,70.59858,0
6.12548,10.18955,42.33593,4082.61005,0.79918,70.60539,0
6.14363,10.24142,42.42411,4077.89819,0.8514,70.61222,0
6.16176,10.29323,42.51761,4073.24083,0.9007,70.61905,0
6.17986,10.34499,42.61609,4068.64078,0.94699,70.62589,0
6.19793,10.39669,42.71923,4064.10051,0.9902,70.63275,0
6.21597,10.44833,42.82668,4059.62221,1.03026,70.63962,0
6.23399,10.49992,42.93809,4055.20777,1.06711,70.64649,0
6.25198,10.55146,43.05313,4050.85876,1.10073,70.65338,0
6.26994,10.60294,43.17143,4046.5765,1.13108,70.66028,0
6.28788,10.65437,43.29264,4042.36203,1.15815,70.6672,0
6.3058,10.70576,43.41642,4038.21613,1.18193,70.67412,0
6.32369,10.75709,43.54242,4034.13936,1.20244,70.68106,0
6.34155,10.80837,43.67028,4030.13202,1.21969,70.68801,0
6.35939,10.85961,43.79966,4026.19425,1.23371,70.69498,0
6.37721,10.9108,43.93023,4022.32594,1.24453,70.70196,0
6.395,10.96194,44.06164,4018.52683,1.2522,70.70895,0
6.41277,11.01304,44.19357,4014.79651,1.25675,70.71596,0
6.43052,11.06409,44.3257,4011.13438,1.25825,70.72298,0
6.44825,11.1151,44.45771,4007.53974,1.25675,70.73002,0
6.46595,11.16607,44.58929,4004.01175,1.25232,70.73707,0
6.48363,11.21699,44.72014,4000.54946,1.24504,70.74413,0
6.50129,11.26788,44.84996,3997.15183,1.23496,70.75122,0
6.51892,11.31873,44.97849,3993.81773,1.22217,70.75831,0
6.53654,11.36953,45.10543,3990.54595,1.20675,70.76543,0
6.55413,11.4203,45.23052,3987.33522,1.18877,70.77256,0
6.57171,11.47104,45.35351,3984.18422,1.16832,70.77971,0
6.58926,11.52173,45.47415,3981.09156,1.14549,70.78687,0
6.6068,11.57239,45.5922,3978.05584,1.12035,70.79405,0
6.62431,11.62302,45.70742,3975.07559,1.093,70.80125,0
6.64181,11.67361,45.8196,3972.14933,1.06352,70.80846,0
6.65928,11.72417,45.92853,3969.27557,1.032,70.81569,0
6.67674,11.77469,46.03401,3966.45278,0.99852,70.82294,0
6.69418,11.82519,46.13583,3963.67941,0.96317,70.83021,0
6.7116,11.87565,46.23383,3960.95393,0.92604,70.8375,0
6.729,11.92608,46.32783,3958.27477,0.88722,70.8448,0
6.74638,11.97649,46.41765,3955.64037,0.84678,70.85212,0
6.76375,12.02686,46.50315,3953.04916,0.80482,70.85946,0
6.7811,12.0772,46.58418,3950.49956,0.76141,70.86682,0
6.79843,12.12752,46.6606,3947.99001,0.71665,70.8742,0
6.81574,12.17781,46.73228,3945.51894,0.67061,70.8816,0
6.83303,12.22807,46.79909,3943.08475,0.62338,70.88901,0
6.85031,12.2783,46.86094,3940.68589,0.57504,70.89645,0
6.86757,12.32851,46.91771,3938.32077,0.52566,70.9039,0
6.88482,12.37869,46.96931,3935.98782,0.47534,70.91137,0
6.90205,12.42885,47.01564,3933.68545,0.42414,70.91887,0
6.91926,12.47898,47.05664,3931.41209,0.37215,70.92638,0
6.93645,12.52909,47.09222,3929.16615,0.31944,70.93391,0
6.95363,12.57917,47.12234,3926.94603,0.2661,70.94146,0
6.97079,12.62923,47.14692,3924.75014,0.21219,70.94903,0
6.98794,12.67926,47.16593,3922.57688,0.1578,70.95662,0
7.00507,12.72927,47.17932,3920.42462,0.103,70.96423,0
7.02219,12.77926,47.18706,3918.29176,0.04787,70.97186,0
7.03928,12.82922,47.18913,3916.17664,-0.00752,70.97951,0
7.05637,12.87917,47.18552,3914.07762,-0.06309,70.98717,0
7.07343,12.92909,47.1762,3911.99303,-0.11877,70.99486,0
7.09048,12.97898,47.16119,3909.92118,-0.17448,71.00257,0
7.10752,13.02886,47.14049,3907.86037,-0.23015,71.0103,0
7.12454,13.07871,47.1141,3905.80887,-0.2857,71.01804,0
7.14154,13.12854,47.08207,3903.76493,-0.34105,71.02581,0
7.15853,13.17835,47.04441,3901.72678,-0.39613,71.0336,0
7.17551,13.22814,47.00116,3899.69262,-0.45086,71.0414,0
7.19246,13.2779,46.95236,3897.6606,-0.50517,71.04923,0
7.2094,13.32765,46.89808,3895.62888,-0.55898,71.05707,0
7.22633,13.37737,46.83837,3893.59556,-0.61221,71.06493,0
7.24324,13.42707,46.7733,3891.55871,-0.66478,71.07282,0
7.26014,13.47675,46.70294,3889.51638,-0.71661,71.08072,0
7.27702,13.52641,46.62739,3887.46656,-0.76763,71.08864,0
7.29388,13.57604,46.54673,3885.40723,-0.81775,71.09658,0
7.31073,13.62565,46.46107,3883.33631,-0.86689,71.10454,0
7.32756,13.67524,46.37051,3881.2517,-0.91496,71.11251,0
7.34438,13.72481,46.27517,3879.15125,-0.96189,71.12051,0
7.36118,13.77436,46.17519,3877.03277,-1.00759,71.12852,0
7.37796,13.82388,46.07069,3874.89406,-1.05198,71.13655,0
7.39473,13.87338,45.96181,3872.73283,-1.09497,71.1446,0
7.41148,13.92285,45.84872,3870.54681,-1.13647,71.15267,0
7.42821,13.9723,45.73157,3868.33366,-1.17641,71.16076,0
7.44493,14.02173,45.61052,3866.09102,-1.21468,71.16886,0
7.46164,14.07114,45.48576,3863.81651,-1.2512,71.17698,0
7.47832,14.12052,45.35747,3861.50769,-1.28589,71.18512,0
7.49499,14.16987,45.22586,3859.16214,-1.31866,71.19328,0
7.51164,14.2192,45.09111,3856.77739,-1.34941,71.20145,0
7.52828,14.2685,44.95345,3854.35097,-1.37806,71.20964,0
7.54489,14.31778,44.8131,3851.88041,-1.40453,71.21784,0
7.56149,14.36702,44.67029,3849.36321,-1.42872,71.22606,0
7.57807,14.41625,44.52525,3846.79691,-1.45056,71.2343,0
7.59464,14.46544,44.37824,3844.17905,-1.46995,71.24255,0
7.61118,14.5146,44.2295,3841.50719,-1.48681,71.25081,0
7.62771,14.56374,44.0793,3838.77892,-1.50107,71.25909,0
7.64422,14.61284,43.92791,3835.9919,-1.51265,71.26739,0
7.66071,14.66192,43.77561,3833.1438,-1.52148,71.2757,0
7.67718,14.71096,43.62268,3830.23242,-1.52747,71.28402,0
7.69363,14.75997,43.46941,3827.25558,-1.53057,71.29236,0
7.71006,14.80895,43.3161,3824.21124,-1.53072,71.30071,0
7.72647,14.85789,43.16304,3821.09744,-1.52786,71.30907,0
7.74286,14.9068,43.01055,3817.91238,-1.52193,71.31745,0
7.75923,14.95567,42.85894,3814.65438,-1.5129,71.32583,0
7.77558,15.00451,42.70851,3811.32191,-1.50074,71.33423,0
7.79191,15.0533,42.55959,3807.91363,-1.4854,71.34264,0
7.80822,15.10207,42.41249,3804.4284,-1.46688,71.35106,0
7.82451,15.15079,42.26753,3800.86526,-1.44516,71.3595,0
7.84077,15.19947,42.12502,3797.22351,-1.42024,71.36794,0
7.85701,15.24811,41.98529,3793.50265,-1.39214,71.37639,0
7.87323,15.2967,41.84863,3789.70248,-1.36088,71.38485,0
7.88943,15.34526,41.71538,3785.82302,-1.32648,71.39332,0
7.9056,15.39377,41.58582,3781.86461,-1.289,71.4018,0
7.92175,15.44223,41.46025,3777.82786,-1.24849,71.41028,0
7.93788,15.49065,41.33897,3773.7137,-1.20503,71.41878,0
7.95398,15.53902,41.22226,3769.52334,-1.1587,71.42728,0
7.97005,15.58735,41.11038,3765.25833,-1.10959,71.43579,0
7.9861,15.63562,41.0036,3760.92052,-1.05782,71.4443,0
8.00213,15.68384,40.90216,3756.51208,-1.00352,71.45282,0
8.01813,15.73202,40.8063,3752.03549,-0.94681,71.46135,0
8.03411,15.78014,40.71624,3747.49354,-0.88785,71.46988,0
8.05006,15.8282,40.63216,3742.8893,-0.82681,71.47842,0
8.06598,15.87622,40.55426,3738.22614,-0.76384,71.48696,0
8.08187,15.92418,40.48271,3733.5077,-0.69915,71.49551,0
8.09774,15.97208,40.41764,3728.73786,-0.63292,71.50406,0
8.11359,16.01993,40.35918,3723.92073,-0.56535,71.51261,0
8.1294,16.06772,40.30744,3719.06064,-0.49666,71.52117,0
8.14519,16.11545,40.26249,3714.16209,-0.42706,71.52973,0
8.16095,16.16313,40.2244,3709.22975,-0.35678,71.5383,0
8.17668,16.21074,40.19321,3704.26839,-0.28604,71.54687,0
8.19238,16.2583,40.16893,3699.28291,-0.21507,71.55544,0
8.20806,16.3058,40.15154,3694.27825,-0.14411,71.56401,0
8.2237,16.35323,40.14104,3689.25939,-0.07337,71.57259,0
8.23932,16.40061,40.13735,3684.23134,-0.0031,71.58117,0
8.25491,16.44793,40.14041,3679.19905,0.06648,71.58975,0
8.27048,16.49518,40.15012,3674.16743,0.13516,71.59834,0
8.28601,16.54238,40.16637,3669.14131,0.20271,71.60693,0
8.30152,16.58952,40.18902,3664.1254,0.26893,71.61552,0
8.31699,16.63659,40.21791,3659.1243,0.33362,71.62411,0
8.33244,16.6836,40.25288,3654.14242,0.39658,71.63271,0
8.34786,16.73056,40.29372,3649.18402,0.45763,71.64131,0
8.36326,16.77745,40.34024,3644.25314,0.5166,71.64991,0
8.37862,16.82428,40.39222,3639.35362,0.57334,71.65852,0
8.39396,16.87106,40.44941,3634.48909,0.62768,71.66713,0
8.40927,16.91777,40.51158,3629.66293,0.67951,71.67574,0
8.42455,16.96443,40.57846,3624.87827,0.72868,71.68436,0
8.4398,17.01103,40.64979,3620.13801,0.7751,71.69298,0
8.45503,17.05757,40.72528,3615.4448,0.81866,71.7016,0
8.47023,17.10405,40.80466,3610.80102,0.85928,71.71023,0
8.4854,17.15048,40.88764,3606.20882,0.89689,71.71886,0
8.50055,17.19685,40.97391,3601.6701,0.93143,71.7275,0
8.51567,17.24317,41.06318,3597.1865,0.96284,71.73614,0
8.53077,17.28943,41.15515,3592.75946,0.9911,71.74479,0
8.54584,17.33564,41.24951,3588.39016,1.01618,71.75344,0
8.56088,17.3818,41.34597,3584.07957,1.03806,71.7621,0
8.5759,17.4279,41.4442,3579.82846,1.05674,71.77077,0
8.59089,17.47395,41.54393,3575.63739,1.07223,71.77944,0
8.60586,17.51996,41.64484,3571.50673,1.08454,71.78812,0
8.62081,17.56591,41.74663,3567.43668,1.0937,71.7968,0
8.63573,17.61181,41.84902,3563.42727,1.09973,71.8055,0
8.65063,17.65767,41.95171,3559.47837,1.10268,71.8142,0
8.6655,17.70348,42.05442,3555.58971,1.10259,71.82291,0
8.68035,17.74924,42.15688,3551.76088,1.09951,71.83162,0
8.69518,17.79496,42.2588,3547.99134,1.0935,71.84035,0
8.70998,17.84063,42.35992,3544.28046,1.08463,71.84908,0
8.72476,17.88626,42.45998,3540.62749,1.07296,71.85782,0
8.73952,17.93185,42.55874,3537.03158,1.05855,71.86658,0
8.75426,17.97739,42.65593,3533.49179,1.0415,71.87534,0
8.76898,18.02289,42.75134,3530.00713,1.02186,71.88411,0
8.78367,18.06836,42.84472,3526.57652,0.99974,71.89289,0
8.79835,18.11378,42.93586,3523.1988,0.9752,71.90168,0
8.813,18.15916,43.02454,3519.87279,0.94833,71.91048,0
8.82763,18.2045,43.11056,3516.59724,0.91922,71.91929,0
8.84224,18.24981,43.19372,3513.37083,0.88796,71.92812,0
8.85683,18.29507,43.27384,3510.19225,0.85464,71.93695,0
8.87141,18.3403,43.35074,3507.06012,0.81934,71.9458,0
8.88596,18.3855,43.42424,3503.97302,0.78216,71.95465,0
8.90049,18.43066,43.49418,3500.92953,0.7432,71.96352,0
8.915,18.47578,43.56042,3497.92818,0.70253,71.9724,0
8.92949,18.52087,43.6228,3494.96749,0.66026,71.98129,0
8.94397,18.56593,43.6812,3492.04595,0.61648,71.99019,0
8.95842,18.61095,43.73548,3489.16203,0.57128,71.99911,0
8.97286,18.65594,43.78553,3486.31418,0.52475,72.00804,0
8.98728,18.7009,43.83123,3483.50084,0.47699,72.01698,0
9.00168,18.74582,43.87249,3480.72042,0.42808,72.02593,0
9.01606,18.79071,43.90922,3477.97134,0.37813,72.0349,0
9.03042,18.83558,43.94132,3475.25197,0.32721,72.04388,0
9.04476,18.88041,43.96873,3472.56069,0.27543,72.05287,0
9.05909,18.92521,43.99138,3469.89584,0.22288,72.06187,0
9.0734,18.96998,44.00921,3467.25577,0.16964,72.07089,0
9.08769,19.01472,44.02216,3464.6388,0.11581,72.07992,0
9.10196,19.05943,44.0302,3462.04322,0.06148,72.08896,0
9.11622,19.10411,44.0333,3459.46733,0.00674,72.09802,0
9.13046,19.14877,44.03142,3456.90938,-0.04832,72.10708,0
9.14468,19.19339,44.02455,3454.36764,-0.10361,72.11617,0
9.15888,19.23799,44.01268,3451.84031,-0.15903,72.12526,0
9.17307,19.28255,43.99581,3449.32561,-0.2145,72.13437,0
9.18723,19.32709,43.97394,3446.82171,-0.26992,72.14349,0
9.20139,19.3716,43.9471,3444.32679,-0.3252,72.15263,0
9.21552,19.41608,43.9153,3441.83896,-0.38026,72.16177,0
9.22964,19.46054,43.87858,3439.35635,-0.435,72.17093,0
9.24374,19.50496,43.83698,3436.87703,-0.48932,72.18011,0
9.25782,19.54936,43.79055,3434.39906,-0.54314,72.18929,0
9.27188,19.59373,43.73933,3431.92048,-0.59637,72.19849,0
9.28593,19.63807,43.68341,3429.43929,-0.6489,72.20771,0
9.29996,19.68239,43.62284,3426.95346,-0.70066,72.21693,0
9.31397,19.72667,43.55772,3424.46095,-0.75154,72.22617,0
9.32797,19.77093,43.48812,3421.95969,-0.80145,72.23542,0
9.34195,19.81516,43.41416,3419.44756,-0.8503,72.24468,0
9.35591,19.85936,43.33593,3416.92243,-0.89799,72.25395,0
9.36985,19.90353,43.25354,3414.38216,-0.94443,72.26324,0
9.38378,19.94768,43.16713,3411.82456,-0.98953,72.27254,0
9.39769,19.99179,43.07682,3409.24744,-1.03319,72.28184,0
9.41158,20.03587,42.98276,3406.64858,-1.07532,72.29117,0
9.42545,20.07993,42.88508,3404.02573,-1.11582,72.3005,0
9.43931,20.12395,42.78394,3401.37666,-1.1546,72.30984,0
9.45315,20.16795,42.67952,3398.69909,-1.19157,72.3192,0
9.46697,20.21191,42.57197,3395.99075,-1.22663,72.32856,0
9.48077,20.25585,42.46149,3393.24939,-1.25969,72.33794,0
9.49455,20.29975,42.34824,3390.47272,-1.29067,72.34732,0
9.50832,20.34362,42.23245,3387.65849,-1.31947,72.35672,0
9.52207,20.38745,42.11429,3384.80445,-1.346,72.36613,0
9.53579,20.43126,41.99399,3381.90837,-1.37018,72.37554,0
9.5495,20.47503,41.87176,3378.96807,-1.39193,72.38497,0
9.56319,20.51877,41.74783,3375.98137,-1.41117,72.3944,0
9.57686,20.56247,41.62242,3372.94617,-1.42781,72.40384,0
9.59052,20.60614,41.49577,3369.8604,-1.44179,72.41329,0
9.60415,20.64977,41.36813,3366.72207,-1.45303,72.42275,0
9.61776,20.69337,41.23974,3363.52926,-1.46148,72.43222,0
9.63135,20.73692,41.11086,3360.28012,-1.46706,72.44169,0
9.64493,20.78045,40.98173,3356.97293,-1.46973,72.45117,0
9.65848,20.82393,40.85264,3353.60606,-1.46943,72.46066,0
9.67201,20.86737,40.72383,3350.17799,-1.46613,72.47015,0
9.68552,20.91078,40.59557,3346.68736,-1.45978,72.47965,0
9.69901,20.95414,40.46814,3343.13292,-1.45037,72.48916,0
9.71248,20.99746,40.34181,3339.51362,-1.43786,72.49867,0
9.72593,21.04074,40.21684,3335.82855,-1.42225,72.50818,0
9.73935,21.08398,40.09351,3332.077,-1.40354,72.5177,0
9.75276,21.12717,39.97208,3328.25843,-1.38174,72.52723,0
9.76614,21.17032,39.85283,3324.37254,-1.35686,72.53675,0
9.7795,21.21342,39.73601,3320.41921,-1.32894,72.54628,0
9.79283,21.25648,39.62189,3316.39858,-1.29801,72.55582,0
9.80615,21.29949,39.51072,3312.31098,-1.26412,72.56535,0
9.81944,21.34245,39.40275,3308.15702,-1.22735,72.57489,0
9.8327,21.38536,39.29822,3303.93752,-1.18776,72.58443,0
9.84595,21.42822,39.19737,3299.65359,-1.14544,72.59397,0
9.85917,21.47103,39.10041,3295.30654,-1.10049,72.60352,0
9.87236,21.51379,39.00757,3290.89798,-1.05302,72.61306,0
9.88553,21.5565,38.91904,3286.42972,-1.00316,72.6226,0
9.89868,21.59915,38.83502,3281.90386,-0.95103,72.63215,0
9.9118,21.64175,38.75568,3277.32271,-0.89679,72.64169,0
9.9249,21.68429,38.68118,3272.68882,-0.84058,72.65123,0
9.93797,21.72678,38.61169,3268.00496,-0.78258,72.66078,0
9.95101,21.76922,38.54732,3263.27411,-0.72296,72.67032,0
9.96403,21.81159,38.4882,3258.49943,-0.6619,72.67986,0
9.97703,21.85391,38.43443,3253.68429,-0.59959,72.68939,0
9.98999,21.89617,38.38608,3248.8322,-0.53622,72.69893,0
10.00294,21.93837,38.34323,3243.9468,-0.47202,72.70846,0
10.01585,21.98051,38.30592,3239.03187,-0.40717,72.718,0
10.02874,22.0226,38.27418,3234.0913,-0.34189,72.72752,0
10.0416,22.06462,38.24803,3229.12902,-0.2764,72.73705,0
10.05444,22.10658,38.22745,3224.14906,-0.2109,72.74657,0
10.06725,22.14848,38.21241,3219.15545,-0.14561,72.7561,0
10.08003,22.19032,38.20288,3214.15225,-0.08075,72.76561,0
10.09279,22.2321,38.1988,3209.14351,-0.01653,72.77513,0
10.10552,22.27382,38.20008,3204.13321,0.04686,72.78464,0
10.11822,22.31548,38.20663,3199.12532,0.10921,72.79415,0
10.1309,22.35707,38.21833,3194.12372,0.17032,72.80366,0
10.14355,22.39861,38.23506,3189.13218,0.23,72.81316,0
10.15617,22.44008,38.25669,3184.15437,0.28808,72.82266,0
10.16877,22.48149,38.28304,3179.19384,0.34438,72.83216,0
10.18134,22.52284,38.31395,3174.25399,0.39874,72.84165,0
10.19388,22.56413,38.34925,3169.33806,0.451,72.85115,0
10.2064,22.60536,38.38873,3164.44914,0.50103,72.86064,0
10.21889,22.64653,38.43219,3159.59013,0.54868,72.87013,0
10.23135,22.68763,38.47943,3154.76376,0.59385,72.87961,0
10.24379,22.72868,38.53021,3149.97257,0.63641,72.8891,0
10.25621,22.76967,38.58431,3145.2189,0.67627,72.89858,0
10.26859,22.8106,38.6415,3140.50491,0.71335,72.90806,0
10.28096,22.85148,38.70153,3135.83256,0.74757,72.91754,0
10.29329,22.89229,38.76416,3131.20362,0.77886,72.92702,0
10.30561,22.93305,38.82913,3126.61965,0.80717,72.9365,0
10.31789,22.97375,38.89621,3122.08206,0.83246,72.94597,0
10.33016,23.0144,38.96513,3117.59203,0.8547,72.95545,0
10.3424,23.05499,39.03564,3113.15059,0.87387,72.96493,0
10.35461,23.09552,39.10748,3108.75858,0.88996,72.97441,0
10.3668,23.136,39.18041,3104.4167,0.90296,72.98389,0
10.37897,23.17643,39.25417,3100.12545,0.91288,72.99336,0
10.39111,23.21681,39.3285,3095.8852,0.91974,73.00284,0
10.40323,23.25713,39.40317,3091.69616,0.92356,73.01233,0
10.41533,23.29741,39.47792,3087.55842,0.92438,73.02181,0
10.4274,23.33763,39.55252,3083.47192,0.92223,73.03129,0
10.43946,23.3778,39.62673,3079.43648,0.91716,73.04078,0
10.45149,23.41793,39.70032,3075.45181,0.90922,73.05027,0
10.46349,23.458,39.77306,3071.5175,0.89847,73.05976,0
10.47548,23.49803,39.84474,3067.63304,0.88496,73.06926,0
10.48744,23.53801,39.91513,3063.79784,0.86878,73.07876,0
10.49938,23.57795,39.98403,3060.01119,0.84998,73.08826,0
10.51131,23.61784,40.05125,3056.27233,0.82864,73.09776,0
10.52321,23.65768,40.11657,3052.5804,0.80485,73.10727,0
10.53509,23.69748,40.17982,3048.93448,0.77868,73.11679,0
10.54694,23.73723,40.24082,3045.33359,0.75022,73.12631,0
10.55878,23.77695,40.29939,3041.77667,0.71957,73.13583,0
10.5706,23.81661,40.35536,3038.26261,0.6868,73.14536,0
