0.05125,0.05125,55.33761,5418.81916,-0.5062,45.00011,4.149456595922822,1.54578176075512,0.0
0.10248,0.10248,55.2654,5416.61827,-0.51186,45.00027,4.188406016683681,1.560291444809478,0.0
0.15369,0.1537,55.19247,5414.39677,-0.51697,45.00049,4.228123635749065,1.5750873029447854,0.0
0.20488,0.20489,55.11887,5412.15409,-0.5215,45.00077,4.2685750038595645,1.5901565019054977,0.0
0.25605,0.25606,55.04471,5409.88968,-0.52545,45.00111,4.3097232219802315,1.6054852958302255,0.0
0.3072,0.30721,54.97006,5407.60302,-0.52882,45.0015,4.3515288766667695,1.6210590021739362,0.0
0.35833,0.35834,54.89501,5405.29361,-0.53158,45.00196,4.393949983229737,1.636861980535131,0.0
0.40943,0.40945,54.81965,5402.96095,-0.53374,45.00246,4.4369419377691095,1.6528776147874502,0.0
0.46051,0.46054,54.74405,5400.6046,-0.53527,45.00303,4.480457479169224,1.6690882989217959,0.0
0.51157,0.5116,54.66832,5398.2241,-0.53618,45.00365,4.524446662162567,1.6854754270118795,0.0
0.56261,0.56265,54.59253,5395.81906,-0.53646,45.00433,4.568856842579409,1.702019387719325,0.0
0.61362,0.61368,54.51679,5393.38908,-0.5361,45.00507,4.613632675902435,1.7186995637552316,0.0
0.66462,0.66468,54.44117,5390.93383,-0.5351,45.00586,4.65871613019971,1.73549433669804,0.0
0.71558,0.71566,54.36578,5388.45299,-0.53344,45.00671,4.704046514511585,1.7523810975684075,0.0
0.76653,0.76662,54.2907,5385.94626,-0.53114,45.00761,4.749560523697037,1.7693362635356429,0.0
0.81745,0.81756,54.21603,5383.4134,-0.52818,45.00857,4.795192300680665,1.786335301106357,0.0
0.86834,0.86848,54.14185,5380.8542,-0.52456,45.00958,4.840873516977227,1.8033527561219647,0.0
0.91921,0.91938,54.06827,5378.26848,-0.52029,45.01065,4.886533472239556,1.8203622908429096,0.0
0.97006,0.97025,53.99537,5375.65611,-0.51536,45.01178,4.932099213498754,1.8373367283687687,0.0
1.02088,1.0211,53.92324,5373.01699,-0.50979,45.01296,4.9774956745891314,1.8542481045777124,0.0
1.07168,1.07193,53.85198,5370.35109,-0.50356,45.0142,5.022645836124016,1.8710677277217045,0.0
1.12242,1.12276,53.77965,5367.66176,-0.52552,45.07736,5.0689219880312075,1.8883068119059696,49.999999147091955
1.17308,1.17362,53.7043,5364.95136,-0.54708,45.1412,5.11775336423641,1.9064977843732427,49.999999147091955
1.22366,1.22452,53.626,5362.21836,-0.5682,45.20575,5.169159349181228,1.9256478663380547,49.999999147091955
1.27415,1.27545,53.5448,5359.46119,-0.58886,45.27104,5.223156062099826,1.9457630626392546,49.999999147091955
1.32456,1.32641,53.46078,5356.67829,-0.60904,45.3371,5.279758552226472,1.9668489795125774,49.999999147091955
1.37489,1.37741,53.37401,5353.86807,-0.62869,45.40396,5.338980522841355,1.9889107217904498,49.999999147091955
1.42513,1.42844,53.28457,5351.02893,-0.64781,45.47167,5.40083403583095,2.0119527828429473,49.999999147091955
1.47528,1.4795,53.19254,5348.15926,-0.66636,45.54024,5.465329196426237,2.0359789271344977,49.999999147091955
1.52535,1.5306,53.098,5345.25742,-0.68431,45.60972,5.532473817843352,2.060992065293689,49.999999147091955
1.57533,1.58173,53.00105,5342.32179,-0.70164,45.68015,5.602273065733281,2.086994121661429,49.999999147091955
1.62521,1.6329,52.90177,5339.35072,-0.71833,45.75154,5.674729082522033,2.113985894347778,49.999999147091955
1.67501,1.6841,52.80026,5336.34256,-0.73433,45.82395,5.749840591879103,2.1419669078860397,49.999999147091955
1.72471,1.73534,52.69663,5333.29565,-0.74963,45.89739,5.827602483825337,2.170935258674528,49.999999147091955
1.77432,1.78662,52.59097,5330.20833,-0.7642,45.97192,5.9080053812280475,2.2008874534845897,49.999999147091955
1.82383,1.83793,52.48339,5327.07895,-0.77802,46.04755,5.991035188706461,2.231818241416015,49.999999147091955
1.87324,1.88929,52.37401,5323.90584,-0.79104,46.12433,6.076672625333704,2.2637204398162307,49.999999147091955
1.92256,1.94067,52.26293,5320.68736,-0.80326,46.20228,6.164892742838268,2.296584754797672,49.999999147091955
1.97178,1.9921,52.15027,5317.42185,-0.81464,46.28145,6.255664431402877,2.330399597134856,49.999999147091955
2.02089,2.04357,52.03616,5314.1077,-0.82516,46.36187,6.3489499156138,2.3651508944922357,49.999999147091955
2.06991,2.09508,51.92073,5310.74328,-0.83478,46.44356,6.444704243501228,2.4008219010782996,49.999999147091955
2.11882,2.14662,51.80409,5307.327,-0.8435,46.52656,6.542874772144405,2.4373930060199487,49.999999147091955
2.16762,2.19821,51.68638,5303.8573,-0.85127,46.61091,6.643400653777129,2.474841541923271,49.999999147091955
2.21631,2.24984,51.56774,5300.33264,-0.85808,46.69663,6.7462123268539465,2.5131415952823106,49.999999147091955
2.2649,2.30151,51.44829,5296.75151,-0.86391,46.78375,6.851231017074665,2.552263820597569,49.999999147091955
2.31337,2.35322,51.3282,5293.11246,-0.86872,46.87231,6.958368253868757,2.5921752602537245,49.999999147091955
2.36173,2.40497,51.20759,5289.41407,-0.87251,46.96233,7.067525408393056,2.6328391724116162,49.999999147091955
2.40998,2.45677,51.08661,5285.65497,-0.87525,47.05383,7.1785932595696025,2.674214869345925,49.999999147091955
2.45811,2.50861,50.96542,5281.83387,-0.87691,47.14686,7.291451595204902,2.7162575688516,49.999999147091955
2.50612,2.56049,50.84416,5277.94953,-0.87749,47.24142,7.405968855623261,2.758918261487903,49.999999147091955
2.554,2.61242,50.72298,5274.00079,-0.87697,47.33755,7.522001827640374,2.8021435965755144,49.999999147091955
2.60177,2.66439,50.60205,5269.98655,-0.87532,47.43525,7.63939539703702,2.845875789986473,49.999999147091955
2.64941,2.71641,50.48151,5265.90583,-0.87254,47.53457,7.757982367821422,2.890052556814652,49.999999147091955
2.69692,2.76847,50.36153,5261.7577,-0.86862,47.6355,7.877583356765185,2.9346070720876147,49.999999147091955
2.74431,2.82058,50.24226,5257.54138,-0.86355,47.73806,7.998006771614923,2.9794679626498826,49.999999147091955
2.79156,2.87273,50.12387,5253.25615,-0.85731,47.84228,8.119048881227382,3.024559333290102,49.999999147091955
2.83868,2.92493,50.00651,5248.90145,-0.8499,47.94815,8.240493985585038,3.069800830076338,49.999999147091955
2.88566,2.97718,49.89035,5244.47681,-0.84132,48.05569,8.362114693088657,3.1151077436548413,49.999999147091955
2.93251,3.02948,49.77555,5239.98191,-0.83157,48.16489,8.483672311931644,3.160391155047298,49.999999147091955
2.97922,3.08183,49.66226,5235.41655,-0.82065,48.27577,8.6049173614011,3.205558126123918,49.999999147091955
3.02578,3.13422,49.55065,5230.78068,-0.80857,48.38832,8.725590207950672,3.2505119365573165,49.999999147091955
3.0722,3.18666,49.44087,5226.0744,-0.79532,48.50253,8.845421829561474,3.2951523685670625,49.999999147091955
